rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id,old_classes
5,SEPULVEDA ARANEDA Luis Yacier,CHI,"Aug 13, 2008",64.45,A,99,120,219,---,67kgMen,Total,605,False
6,FERNANDEZ Jose,PER,"Aug 03, 2007",65.35,A,98,117,215,---,67kgMen,Total,605,False
1,MCDONALD Ryan Patrick,USA,"Mar 13, 2007",72.90,A,-125,125,130,130,73kgMen,Snatch,605,False
2,MONTERROSO Bryan,GUA,"Aug 11, 2007",70.75,A,110,115,-118,115,73kgMen,Snatch,605,False
3,CERECERO CASAS Francisco,MEX,"Oct 04, 2007",72.30,A,106,-111,111,111,73kgMen,Snatch,605,False
4,MOLINA Jhonatan,ECU,"Jul 27, 2008",71.80,A,105,110,-112,110,73kgMen,Snatch,605,False
5,SING Carter,USA,"Jan 12, 2008",72.65,A,105,108,-111,108,73kgMen,Snatch,605,False
6,DE PAZ DE PAZ Jimmy Gerardo,ESA,"Apr 01, 2007",72.25,A,90,95,-100,95,73kgMen,Snatch,605,False
1,MCDONALD Ryan Patrick,USA,"Mar 13, 2007",72.90,A,154,-161,-161,154,73kgMen,CleanJerk,605,False
2,CERECERO CASAS Francisco,MEX,"Oct 04, 2007",72.30,A,135,140,144,144,73kgMen,CleanJerk,605,False
3,MOLINA Jhonatan,ECU,"Jul 27, 2008",71.80,A,136,141,-145,141,73kgMen,CleanJerk,605,False
4,MONTERROSO Bryan,GUA,"Aug 11, 2007",70.75,A,140,-145,-145,140,73kgMen,CleanJerk,605,False
5,SING Carter,USA,"Jan 12, 2008",72.65,A,134,138,-141,138,73kgMen,CleanJerk,605,False
6,DE PAZ DE PAZ Jimmy Gerardo,ESA,"Apr 01, 2007",72.25,A,113,118,120,120,73kgMen,CleanJerk,605,False
1,MCDONALD Ryan Patrick,USA,"Mar 13, 2007",72.90,A,130,154,284,---,73kgMen,Total,605,False
2,MONTERROSO Bryan,GUA,"Aug 11, 2007",70.75,A,115,140,255,---,73kgMen,Total,605,False
3,CERECERO CASAS Francisco,MEX,"Oct 04, 2007",72.30,A,111,144,255,---,73kgMen,Total,605,False
4,MOLINA Jhonatan,ECU,"Jul 27, 2008",71.80,A,110,141,251,---,73kgMen,Total,605,False
5,SING Carter,USA,"Jan 12, 2008",72.65,A,108,138,246,---,73kgMen,Total,605,False
6,DE PAZ DE PAZ Jimmy Gerardo,ESA,"Apr 01, 2007",72.25,A,95,120,215,---,73kgMen,Total,605,False
1,TURNER Benjamin,ARG,"Aug 03, 2007",75.75,A,112,116,119,119,81kgMen,Snatch,605,False
2,BUNCE Kale Arthur,USA,"Apr 26, 2007",74.35,A,110,115,118,118,81kgMen,Snatch,605,False
3,ARCE Carlos,ECU,"Oct 12, 2008",80.15,A,107,111,-116,111,81kgMen,Snatch,605,False
4,PEREZ Marco,CHI,"Feb 23, 2007",80.35,A,102,107,111,111,81kgMen,Snatch,605,False
5,LARA Alexis,MEX,"Oct 13, 2008",73.80,A,-106,106,110,110,81kgMen,Snatch,605,False
6,WATSON Declan,CAN,"Mar 22, 2007",79.95,A,-106,106,-109,106,81kgMen,Snatch,605,False
7,LOPEZ QUEVEDO Hector Jesus,PER,"Nov 06, 2007",80.60,A,90,94,-96,94,81kgMen,Snatch,605,False
8,MARTINEZ BERRIOS Julio,PUR,"Jun 18, 2008",76.95,A,80,84,-90,84,81kgMen,Snatch,605,False
1,ARCE Carlos,ECU,"Oct 12, 2008",80.15,A,140,144,149,149,81kgMen,CleanJerk,605,False
2,TURNER Benjamin,ARG,"Aug 03, 2007",75.75,A,140,143,148,148,81kgMen,CleanJerk,605,False
3,BUNCE Kale Arthur,USA,"Apr 26, 2007",74.35,A,132,137,142,142,81kgMen,CleanJerk,605,False
4,LARA Alexis,MEX,"Oct 13, 2008",73.80,A,134,-138,138,138,81kgMen,CleanJerk,605,False
5,PEREZ Marco,CHI,"Feb 23, 2007",80.35,A,133,-139,-140,133,81kgMen,CleanJerk,605,False
6,WATSON Declan,CAN,"Mar 22, 2007",79.95,A,-130,131,-134,131,81kgMen,CleanJerk,605,False
7,LOPEZ QUEVEDO Hector Jesus,PER,"Nov 06, 2007",80.60,A,115,118,122,122,81kgMen,CleanJerk,605,False
8,MARTINEZ BERRIOS Julio,PUR,"Jun 18, 2008",76.95,A,111,116,120,120,81kgMen,CleanJerk,605,False
1,TURNER Benjamin,ARG,"Aug 03, 2007",75.75,A,119,148,267,---,81kgMen,Total,605,False
2,BUNCE Kale Arthur,USA,"Apr 26, 2007",74.35,A,118,142,260,---,81kgMen,Total,605,False
3,ARCE Carlos,ECU,"Oct 12, 2008",80.15,A,111,149,260,---,81kgMen,Total,605,False
4,LARA Alexis,MEX,"Oct 13, 2008",73.80,A,110,138,248,---,81kgMen,Total,605,False
5,PEREZ Marco,CHI,"Feb 23, 2007",80.35,A,111,133,244,---,81kgMen,Total,605,False
6,WATSON Declan,CAN,"Mar 22, 2007",79.95,A,106,131,237,---,81kgMen,Total,605,False
7,LOPEZ QUEVEDO Hector Jesus,PER,"Nov 06, 2007",80.60,A,94,122,216,---,81kgMen,Total,605,False
8,MARTINEZ BERRIOS Julio,PUR,"Jun 18, 2008",76.95,A,84,120,204,---,81kgMen,Total,605,False
1,CASTELLANOS PECH Angel Luis,MEX,"Aug 27, 2007",83.30,A,122,125,127,127,89kgMen,Snatch,605,False
2,CALVO David,ARG,"Apr 10, 2007",87.55,A,121,-125,126,126,89kgMen,Snatch,605,False
3,ALMAZAN Darisson,GUA,"Sep 03, 2008",84.35,A,115,120,125,125,89kgMen,Snatch,605,False
4,PARCHEWSKY Dryden,CAN,"Jan 12, 2007",88.65,A,120,-124,-125,120,89kgMen,Snatch,605,False
5,MORENO Matias,CHI,"Apr 29, 2009",89.00,A,118,-123,-123,118,89kgMen,Snatch,605,False
6,TECA ALCAUCER Jose Vicente,ECU,"Jun 28, 2007",88.10,A,110,-115,-115,110,89kgMen,Snatch,605,False
1,CASTELLANOS PECH Angel Luis,MEX,"Aug 27, 2007",83.30,A,155,161,-170,161,89kgMen,CleanJerk,605,False
2,MORENO Matias,CHI,"Apr 29, 2009",89.00,A,148,153,-160,153,89kgMen,CleanJerk,605,False
3,TECA ALCAUCER Jose Vicente,ECU,"Jun 28, 2007",88.10,A,147,-153,-154,147,89kgMen,CleanJerk,605,False
4,PARCHEWSKY Dryden,CAN,"Jan 12, 2007",88.65,A,-143,143,147,147,89kgMen,CleanJerk,605,False
5,ALMAZAN Darisson,GUA,"Sep 03, 2008",84.35,A,-140,140,145,145,89kgMen,CleanJerk,605,False
---,CALVO David,ARG,"Apr 10, 2007",87.55,A,---,---,---,---,89kgMen,CleanJerk,605,False
1,CASTELLANOS PECH Angel Luis,MEX,"Aug 27, 2007",83.30,A,127,161,288,---,89kgMen,Total,605,False
2,MORENO Matias,CHI,"Apr 29, 2009",89.00,A,118,153,271,---,89kgMen,Total,605,False
3,ALMAZAN Darisson,GUA,"Sep 03, 2008",84.35,A,125,145,270,---,89kgMen,Total,605,False
4,PARCHEWSKY Dryden,CAN,"Jan 12, 2007",88.65,A,120,147,267,---,89kgMen,Total,605,False
5,TECA ALCAUCER Jose Vicente,ECU,"Jun 28, 2007",88.10,A,110,147,257,---,89kgMen,Total,605,False
---,CALVO David,ARG,"Apr 10, 2007",87.55,A,126,---,---,---,89kgMen,Total,605,False
1,BRAULIO GIRON Vicente Federico,ECU,"Sep 25, 2007",92.20,A,130,135,140,140,96kgMen,Snatch,605,False
2,ALEMAN ESTEVES Cesar Yampier,PER,"Jan 18, 2008",93.65,A,80,-90,90,90,96kgMen,Snatch,605,False
1,BRAULIO GIRON Vicente Federico,ECU,"Sep 25, 2007",92.20,A,155,165,170,170,96kgMen,CleanJerk,605,False
2,ALEMAN ESTEVES Cesar Yampier,PER,"Jan 18, 2008",93.65,A,108,113,118,118,96kgMen,CleanJerk,605,False
1,BRAULIO GIRON Vicente Federico,ECU,"Sep 25, 2007",92.20,A,140,170,310,---,96kgMen,Total,605,False
2,ALEMAN ESTEVES Cesar Yampier,PER,"Jan 18, 2008",93.65,A,90,118,208,---,96kgMen,Total,605,False
1,LARA CANSINO Angel Daniel,MEX,"May 18, 2007",98.10,A,120,130,135,135,102kgMen,Snatch,605,False
2,CONFORME Guido,ECU,"May 06, 2007",96.15,A,100,105,110,110,102kgMen,Snatch,605,False
3,CASTRO HUILLCAHUAMAN Jhosue Danilo,PER,"Sep 20, 2007",98.40,A,-90,90,-95,90,102kgMen,Snatch,605,False
1,LARA CANSINO Angel Daniel,MEX,"May 18, 2007",98.10,A,155,165,-170,165,102kgMen,CleanJerk,605,False
2,CONFORME Guido,ECU,"May 06, 2007",96.15,A,125,130,133,133,102kgMen,CleanJerk,605,False
3,CASTRO HUILLCAHUAMAN Jhosue Danilo,PER,"Sep 20, 2007",98.40,A,110,115,-120,115,102kgMen,CleanJerk,605,False
1,LARA CANSINO Angel Daniel,MEX,"May 18, 2007",98.10,A,135,165,300,---,102kgMen,Total,605,False
2,CONFORME Guido,ECU,"May 06, 2007",96.15,A,110,133,243,---,102kgMen,Total,605,False
3,CASTRO HUILLCAHUAMAN Jhosue Danilo,PER,"Sep 20, 2007",98.40,A,90,115,205,---,102kgMen,Total,605,False
1,MIRANDA LARA Felipe Antonio,CHI,"Apr 07, 2007",124.30,A,105,110,115,115,+102kgMen,Snatch,605,False
2,RODRIGUEZ Victor,ECU,"May 23, 2007",116.70,A,92,97,-101,97,+102kgMen,Snatch,605,False
1,MIRANDA LARA Felipe Antonio,CHI,"Apr 07, 2007",124.30,A,-140,140,145,145,+102kgMen,CleanJerk,605,False
2,RODRIGUEZ Victor,ECU,"May 23, 2007",116.70,A,125,130,135,135,+102kgMen,CleanJerk,605,False
1,MIRANDA LARA Felipe Antonio,CHI,"Apr 07, 2007",124.30,A,115,145,260,---,+102kgMen,Total,605,False
2,RODRIGUEZ Victor,ECU,"May 23, 2007",116.70,A,97,135,232,---,+102kgMen,Total,605,False
1,DA SILVA Isanelly,BRA,"Oct 25, 2010",40.00,A,50,54,56,56,40kgWomen,Snatch,605,False
2,MONTEJANO CASTILLO Estefany,MEX,"Oct 19, 2010",39.75,A,45,47,49,49,40kgWomen,Snatch,605,False
3,ENDARA CRIOLLO Domenica Estefania,ECU,"Jul 02, 2007",39.95,A,42,46,48,48,40kgWomen,Snatch,605,False
1,DA SILVA Isanelly,BRA,"Oct 25, 2010",40.00,A,70,73,-77,73,40kgWomen,CleanJerk,605,False
2,MONTEJANO CASTILLO Estefany,MEX,"Oct 19, 2010",39.75,A,65,-68,-68,65,40kgWomen,CleanJerk,605,False
3,ENDARA CRIOLLO Domenica Estefania,ECU,"Jul 02, 2007",39.95,A,55,58,60,60,40kgWomen,CleanJerk,605,False
1,DA SILVA Isanelly,BRA,"Oct 25, 2010",40.00,A,56,73,129,---,40kgWomen,Total,605,False
2,MONTEJANO CASTILLO Estefany,MEX,"Oct 19, 2010",39.75,A,49,65,114,---,40kgWomen,Total,605,False
3,ENDARA CRIOLLO Domenica Estefania,ECU,"Jul 02, 2007",39.95,A,48,60,108,---,40kgWomen,Total,605,False
1,LOPEZ LEDEZMA Alexandra Yamileth,MEX,"Jun 20, 2007",44.70,A,57,59,61,61,45kgWomen,Snatch,605,False
2,BUZINHANI BRUSTELLO Ivy Marie,CAN,"Jul 04, 2010",44.35,A,55,58,60,60,45kgWomen,Snatch,605,False
3,ORTON Jaedyn,USA,"Apr 28, 2009",44.85,A,54,56,59,59,45kgWomen,Snatch,605,False
4,VELEZ CEDENO Ivana Yuleidy,ECU,"Jul 12, 2007",45.00,A,57,-59,-61,57,45kgWomen,Snatch,605,False
5,MENDES DE ARAUJO LIMA Anna,BRA,"Sep 19, 2009",42.70,A,47,50,-53,50,45kgWomen,Snatch,605,False
6,VASQUEZ INUMA Selly,PER,"Jan 11, 2009",44.70,A,40,-43,43,43,45kgWomen,Snatch,605,False
1,LOPEZ LEDEZMA Alexandra Yamileth,MEX,"Jun 20, 2007",44.70,A,77,80,---,80,45kgWomen,CleanJerk,605,False
2,VELEZ CEDENO Ivana Yuleidy,ECU,"Jul 12, 2007",45.00,A,70,72,74,74,45kgWomen,CleanJerk,605,False
3,ORTON Jaedyn,USA,"Apr 28, 2009",44.85,A,68,70,73,73,45kgWomen,CleanJerk,605,False
4,BUZINHANI BRUSTELLO Ivy Marie,CAN,"Jul 04, 2010",44.35,A,65,68,-71,68,45kgWomen,CleanJerk,605,False
5,MENDES DE ARAUJO LIMA Anna,BRA,"Sep 19, 2009",42.70,A,63,-66,66,66,45kgWomen,CleanJerk,605,False
6,VASQUEZ INUMA Selly,PER,"Jan 11, 2009",44.70,A,50,-53,53,53,45kgWomen,CleanJerk,605,False
1,LOPEZ LEDEZMA Alexandra Yamileth,MEX,"Jun 20, 2007",44.70,A,61,80,141,---,45kgWomen,Total,605,False
2,ORTON Jaedyn,USA,"Apr 28, 2009",44.85,A,59,73,132,---,45kgWomen,Total,605,False
3,VELEZ CEDENO Ivana Yuleidy,ECU,"Jul 12, 2007",45.00,A,57,74,131,---,45kgWomen,Total,605,False
4,BUZINHANI BRUSTELLO Ivy Marie,CAN,"Jul 04, 2010",44.35,A,60,68,128,---,45kgWomen,Total,605,False
5,MENDES DE ARAUJO LIMA Anna,BRA,"Sep 19, 2009",42.70,A,50,66,116,---,45kgWomen,Total,605,False
6,VASQUEZ INUMA Selly,PER,"Jan 11, 2009",44.70,A,43,53,96,---,45kgWomen,Total,605,False
1,OLIVERA ASPAJO Katerin Tatiana,PER,"May 10, 2007",48.90,A,68,71,73,73,49kgWomen,Snatch,605,False
2,MAY DZUL Kenia Germayony,MEX,"Sep 19, 2007",48.55,A,69,72,-74,72,49kgWomen,Snatch,605,False
3,TORRES Nathalia,ECU,"Jun 21, 2007",48.30,A,62,65,-67,65,49kgWomen,Snatch,605,False
4,PHILLIPS Amelia,USA,"Apr 17, 2009",48.60,A,58,60,62,62,49kgWomen,Snatch,605,False
5,AQUINO JIMENEZ Dulce Anahi,GUA,"Jan 30, 2007",47.00,A,55,-60,-60,55,49kgWomen,Snatch,605,False
1,MAY DZUL Kenia Germayony,MEX,"Sep 19, 2007",48.55,A,85,89,91,91,49kgWomen,CleanJerk,605,False
2,OLIVERA ASPAJO Katerin Tatiana,PER,"May 10, 2007",48.90,A,-87,87,-90,87,49kgWomen,CleanJerk,605,False
3,PHILLIPS Amelia,USA,"Apr 17, 2009",48.60,A,74,79,82,82,49kgWomen,CleanJerk,605,False
4,TORRES Nathalia,ECU,"Jun 21, 2007",48.30,A,-75,-75,75,75,49kgWomen,CleanJerk,605,False
5,AQUINO JIMENEZ Dulce Anahi,GUA,"Jan 30, 2007",47.00,A,-65,65,70,70,49kgWomen,CleanJerk,605,False
1,MAY DZUL Kenia Germayony,MEX,"Sep 19, 2007",48.55,A,72,91,163,---,49kgWomen,Total,605,False
2,OLIVERA ASPAJO Katerin Tatiana,PER,"May 10, 2007",48.90,A,73,87,160,---,49kgWomen,Total,605,False
3,PHILLIPS Amelia,USA,"Apr 17, 2009",48.60,A,62,82,144,---,49kgWomen,Total,605,False
4,TORRES Nathalia,ECU,"Jun 21, 2007",48.30,A,65,75,140,---,49kgWomen,Total,605,False
5,AQUINO JIMENEZ Dulce Anahi,GUA,"Jan 30, 2007",47.00,A,55,70,125,---,49kgWomen,Total,605,False
1,MOLINA BECKER Yashira,ARG,"Jun 21, 2009",54.70,A,69,72,75,75,55kgWomen,Snatch,605,False
2,LARA Marely,ECU,"Mar 27, 2011",54.50,A,66,70,74,74,55kgWomen,Snatch,605,False
3,DE LIMA SANTOS Beatriz Kamille,BRA,"Feb 29, 2008",54.50,A,66,69,73,73,55kgWomen,Snatch,605,False
4,CELI Bianca,ECU,"Sep 16, 2008",54.05,A,64,68,72,72,55kgWomen,Snatch,605,False
5,CATALANO Brynn,USA,"Dec 18, 2009",53.50,A,-67,-67,67,67,55kgWomen,Snatch,605,False
1,MOLINA BECKER Yashira,ARG,"Jun 21, 2009",54.70,A,87,89,91,91,55kgWomen,CleanJerk,605,False
2,DE LIMA SANTOS Beatriz Kamille,BRA,"Feb 29, 2008",54.50,A,85,88,90,90,55kgWomen,CleanJerk,605,False
3,CATALANO Brynn,USA,"Dec 18, 2009",53.50,A,75,80,85,85,55kgWomen,CleanJerk,605,False
4,LARA Marely,ECU,"Mar 27, 2011",54.50,A,77,82,-86,82,55kgWomen,CleanJerk,605,False
5,CELI Bianca,ECU,"Sep 16, 2008",54.05,A,76,80,---,80,55kgWomen,CleanJerk,605,False
1,MOLINA BECKER Yashira,ARG,"Jun 21, 2009",54.70,A,75,91,166,---,55kgWomen,Total,605,False
2,DE LIMA SANTOS Beatriz Kamille,BRA,"Feb 29, 2008",54.50,A,73,90,163,---,55kgWomen,Total,605,False
3,LARA Marely,ECU,"Mar 27, 2011",54.50,A,74,82,156,---,55kgWomen,Total,605,False
4,CELI Bianca,ECU,"Sep 16, 2008",54.05,A,72,80,152,---,55kgWomen,Total,605,False
5,CATALANO Brynn,USA,"Dec 18, 2009",53.50,A,67,85,152,---,55kgWomen,Total,605,False
1,CASADEVALL Maria Paz,ARG,"Jul 26, 2007",58.80,A,81,87,-90,87,59kgWomen,Snatch,605,False
2,GONZALEZ Wendy,ECU,"Jul 02, 2008",57.60,A,73,75,77,77,59kgWomen,Snatch,605,False
3,HECK Emma Maresa,USA,"Mar 07, 2007",59.00,A,71,74,76,76,59kgWomen,Snatch,605,False
4,SILVA RAMIREZ Mayumi Gimena,PER,"Jan 27, 2007",58.75,A,64,67,71,71,59kgWomen,Snatch,605,False
5,RICE Gracie Taylor,USA,"Jan 26, 2007",58.70,A,65,-68,69,69,59kgWomen,Snatch,605,False
1,CASADEVALL Maria Paz,ARG,"Jul 26, 2007",58.80,A,103,107,-111,107,59kgWomen,CleanJerk,605,False
2,HECK Emma Maresa,USA,"Mar 07, 2007",59.00,A,92,-98,98,98,59kgWomen,CleanJerk,605,False
3,GONZALEZ Wendy,ECU,"Jul 02, 2008",57.60,A,91,96,-99,96,59kgWomen,CleanJerk,605,False
4,RICE Gracie Taylor,USA,"Jan 26, 2007",58.70,A,82,-85,86,86,59kgWomen,CleanJerk,605,False
5,SILVA RAMIREZ Mayumi Gimena,PER,"Jan 27, 2007",58.75,A,80,-83,83,83,59kgWomen,CleanJerk,605,False
1,CASADEVALL Maria Paz,ARG,"Jul 26, 2007",58.80,A,87,107,194,---,59kgWomen,Total,605,False
2,HECK Emma Maresa,USA,"Mar 07, 2007",59.00,A,76,98,174,---,59kgWomen,Total,605,False
3,GONZALEZ Wendy,ECU,"Jul 02, 2008",57.60,A,77,96,173,---,59kgWomen,Total,605,False
4,RICE Gracie Taylor,USA,"Jan 26, 2007",58.70,A,69,86,155,---,59kgWomen,Total,605,False
5,SILVA RAMIREZ Mayumi Gimena,PER,"Jan 27, 2007",58.75,A,71,83,154,---,59kgWomen,Total,605,False
1,MINDA DE LA CRUZ Melany Gessel,ECU,"Jul 10, 2007",63.50,A,73,76,81,81,64kgWomen,Snatch,605,False
2,JONES Adelyn,USA,"Jun 22, 2009",63.65,A,70,73,75,75,64kgWomen,Snatch,605,False
3,SANDS Autumn,USA,"May 22, 2008",64.00,A,67,70,74,74,64kgWomen,Snatch,605,False
4,SAAVEDRA PEREYRA Romina,PER,"Mar 03, 2007",63.60,A,62,-65,-65,62,64kgWomen,Snatch,605,False
5,GAMARRA GRADOS Abril,PER,"Apr 25, 2009",63.50,A,57,-60,60,60,64kgWomen,Snatch,605,False
1,MINDA DE LA CRUZ Melany Gessel,ECU,"Jul 10, 2007",63.50,A,93,96,---,96,64kgWomen,CleanJerk,605,False
2,JONES Adelyn,USA,"Jun 22, 2009",63.65,A,91,94,-97,94,64kgWomen,CleanJerk,605,False
3,SANDS Autumn,USA,"May 22, 2008",64.00,A,86,91,-95,91,64kgWomen,CleanJerk,605,False
4,SAAVEDRA PEREYRA Romina,PER,"Mar 03, 2007",63.60,A,80,-84,84,84,64kgWomen,CleanJerk,605,False
5,GAMARRA GRADOS Abril,PER,"Apr 25, 2009",63.50,A,70,-74,74,74,64kgWomen,CleanJerk,605,False
1,MINDA DE LA CRUZ Melany Gessel,ECU,"Jul 10, 2007",63.50,A,81,96,177,---,64kgWomen,Total,605,False
2,JONES Adelyn,USA,"Jun 22, 2009",63.65,A,75,94,169,---,64kgWomen,Total,605,False
3,SANDS Autumn,USA,"May 22, 2008",64.00,A,74,91,165,---,64kgWomen,Total,605,False
4,SAAVEDRA PEREYRA Romina,PER,"Mar 03, 2007",63.60,A,62,84,146,---,64kgWomen,Total,605,False
5,GAMARRA GRADOS Abril,PER,"Apr 25, 2009",63.50,A,60,74,134,---,64kgWomen,Total,605,False
1,MAYORGA IGOR Constanza Muriel A,CHI,"Feb 15, 2007",69.85,A,75,79,82,82,71kgWomen,Snatch,605,False
2,CIBRIAN RODRIGUEZ Paola Fernanda,MEX,"Jun 24, 2008",69.55,A,78,81,-83,81,71kgWomen,Snatch,605,False
3,APARICIO LEON Kelly Joan,PAN,"Apr 09, 2007",70.40,A,77,-80,81,81,71kgWomen,Snatch,605,False
4,BUZZELL Brooke,USA,"Feb 13, 2008",70.15,A,74,77,80,80,71kgWomen,Snatch,605,False
5,HATCHER Mckenzie,USA,"Oct 26, 2008",68.90,A,75,78,-81,78,71kgWomen,Snatch,605,False
6,DELAINEY Brynn,CAN,"May 02, 2007",68.15,A,74,76,-78,76,71kgWomen,Snatch,605,False
7,TREMINIO Kimberly,ESA,"Oct 03, 2007",68.10,A,55,60,-62,60,71kgWomen,Snatch,605,False
1,CIBRIAN RODRIGUEZ Paola Fernanda,MEX,"Jun 24, 2008",69.55,A,100,104,106,106,71kgWomen,CleanJerk,605,False
2,APARICIO LEON Kelly Joan,PAN,"Apr 09, 2007",70.40,A,99,102,105,105,71kgWomen,CleanJerk,605,False
3,BUZZELL Brooke,USA,"Feb 13, 2008",70.15,A,96,100,104,104,71kgWomen,CleanJerk,605,False
4,HATCHER Mckenzie,USA,"Oct 26, 2008",68.90,A,91,95,97,97,71kgWomen,CleanJerk,605,False
5,MAYORGA IGOR Constanza Muriel A,CHI,"Feb 15, 2007",69.85,A,95,-99,-100,95,71kgWomen,CleanJerk,605,False
