rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id,old_classes
2,COOK Marcincy,NRU,"Apr 16, 2002",81.00,A,146,-151,151,151,81kgMen,CleanJerk,595,False
3,POWER Curran Gwynn,NZL,"Feb 27, 1997",80.02,A,138,144,-151,144,81kgMen,CleanJerk,595,False
4,LUJAN Malachi John Fejeran,GUM,"Jul 10, 2008",79.44,A,80,85,92,92,81kgMen,CleanJerk,595,False
---,SHAW Daniel Zackariah Anthony,FIJ,"Jun 18, 2005",79.66,A,-143,-143,---,---,81kgMen,CleanJerk,595,False
1,COOK Marcincy,NRU,"Apr 16, 2002",81.00,A,135,151,286,---,81kgMen,Total,595,False
2,AH CHONMG Tovio,SAM,"Jan 01, 2007",81.00,A,117,155,272,---,81kgMen,Total,595,False
3,POWER Curran Gwynn,NZL,"Feb 27, 1997",80.02,A,120,144,264,---,81kgMen,Total,595,False
4,LUJAN Malachi John Fejeran,GUM,"Jul 10, 2008",79.44,A,63,92,155,---,81kgMen,Total,595,False
---,SHAW Daniel Zackariah Anthony,FIJ,"Jun 18, 2005",79.66,A,115,---,---,---,81kgMen,Total,595,False
1,BRUCE Kyle John Ryan Christopher P,AUS,"Jul 12, 1999",86.20,A,144,147,-151,147,89kgMen,Snatch,595,False
2,SAXTON Oliver Riley,AUS,"Feb 16, 2003",89.00,A,-143,143,146,146,89kgMen,Snatch,595,False
3,MCTAGGART Cameron David,NZL,"Sep 30, 1997",85.62,A,140,144,-147,144,89kgMen,Snatch,595,False
4,ULIMASAO Emmanuel,SAM,"Jun 11, 2006",85.08,A,116,-120,-120,116,89kgMen,Snatch,595,False
5,ITSIMAERA Kyle Franklin,NRU,"Oct 01, 2008",81.78,A,93,-98,-98,93,89kgMen,Snatch,595,False
6,KOROI Nathan Isieli,FIJ,"Apr 08, 2004",87.48,A,85,90,-95,90,89kgMen,Snatch,595,False
1,BRUCE Kyle John Ryan Christopher P,AUS,"Jul 12, 1999",86.20,A,181,-188,-189,181,89kgMen,CleanJerk,595,False
2,MCTAGGART Cameron David,NZL,"Sep 30, 1997",85.62,A,171,-176,-176,171,89kgMen,CleanJerk,595,False
3,ULIMASAO Emmanuel,SAM,"Jun 11, 2006",85.08,A,151,-156,156,156,89kgMen,CleanJerk,595,False
4,ITSIMAERA Kyle Franklin,NRU,"Oct 01, 2008",81.78,A,120,130,-135,130,89kgMen,CleanJerk,595,False
5,KOROI Nathan Isieli,FIJ,"Apr 08, 2004",87.48,A,105,110,116,116,89kgMen,CleanJerk,595,False
---,SAXTON Oliver Riley,AUS,"Feb 16, 2003",89.00,A,-180,-180,-180,---,89kgMen,CleanJerk,595,False
1,BRUCE Kyle John Ryan Christopher P,AUS,"Jul 12, 1999",86.20,A,147,181,328,---,89kgMen,Total,595,False
2,MCTAGGART Cameron David,NZL,"Sep 30, 1997",85.62,A,144,171,315,---,89kgMen,Total,595,False
3,ULIMASAO Emmanuel,SAM,"Jun 11, 2006",85.08,A,116,156,272,---,89kgMen,Total,595,False
4,ITSIMAERA Kyle Franklin,NRU,"Oct 01, 2008",81.78,A,93,130,223,---,89kgMen,Total,595,False
5,KOROI Nathan Isieli,FIJ,"Apr 08, 2004",87.48,A,90,116,206,---,89kgMen,Total,595,False
---,SAXTON Oliver Riley,AUS,"Feb 16, 2003",89.00,A,146,---,---,---,89kgMen,Total,595,False
1,NANAI LIVI Maeu,SAM,"Jan 01, 2001",95.60,A,151,-156,157,157,96kgMen,Snatch,595,False
2,DETUDAMO Uea,NRU,"Dec 16, 1999",95.00,A,130,-134,134,134,96kgMen,Snatch,595,False
3,ELWELL Ethan,GUM,"Mar 24, 2001",95.98,A,130,-135,-136,130,96kgMen,Snatch,595,False
4,URGERT Cameron Thomas Franciscus,NZL,"Aug 20, 1993",93.38,A,130,-134,-134,130,96kgMen,Snatch,595,False
5,TOKONA Zion R J,FIJ,"Apr 27, 2007",95.16,A,115,120,130,130,96kgMen,Snatch,595,False
6,ALBERT Xavier,NZL,"Apr 28, 1998",93.92,A,-130,-130,130,130,96kgMen,Snatch,595,False
7,LOLOHEA Charlie,FIJ,"Apr 30, 1993",94.58,A,110,-126,-131,110,96kgMen,Snatch,595,False
1,NANAI LIVI Maeu,SAM,"Jan 01, 2001",95.60,A,182,-190,-190,182,96kgMen,CleanJerk,595,False
2,ELWELL Ethan,GUM,"Mar 24, 2001",95.98,A,160,-164,165,165,96kgMen,CleanJerk,595,False
3,DETUDAMO Uea,NRU,"Dec 16, 1999",95.00,A,160,164,-173,164,96kgMen,CleanJerk,595,False
4,URGERT Cameron Thomas Franciscus,NZL,"Aug 20, 1993",93.38,A,155,163,-169,163,96kgMen,CleanJerk,595,False
5,ALBERT Xavier,NZL,"Apr 28, 1998",93.92,A,155,161,-165,161,96kgMen,CleanJerk,595,False
6,TOKONA Zion R J,FIJ,"Apr 27, 2007",95.16,A,-143,143,148,148,96kgMen,CleanJerk,595,False
7,LOLOHEA Charlie,FIJ,"Apr 30, 1993",94.58,A,140,-141,-162,140,96kgMen,CleanJerk,595,False
1,NANAI LIVI Maeu,SAM,"Jan 01, 2001",95.60,A,157,182,339,---,96kgMen,Total,595,False
2,DETUDAMO Uea,NRU,"Dec 16, 1999",95.00,A,134,164,298,---,96kgMen,Total,595,False
3,ELWELL Ethan,GUM,"Mar 24, 2001",95.98,A,130,165,295,---,96kgMen,Total,595,False
4,URGERT Cameron Thomas Franciscus,NZL,"Aug 20, 1993",93.38,A,130,163,293,---,96kgMen,Total,595,False
5,ALBERT Xavier,NZL,"Apr 28, 1998",93.92,A,130,161,291,---,96kgMen,Total,595,False
6,TOKONA Zion R J,FIJ,"Apr 27, 2007",95.16,A,130,148,278,---,96kgMen,Total,595,False
7,LOLOHEA Charlie,FIJ,"Apr 30, 1993",94.58,A,110,140,250,---,96kgMen,Total,595,False
1,OPELOGE Don,SAM,"May 13, 1999",102.00,A,170,175,-180,175,102kgMen,Snatch,595,False
2,RAINIBOGI Taniela Tuisuva,FIJ,"Apr 19, 1998",100.22,A,-160,160,-170,160,102kgMen,Snatch,595,False
3,UIKILIFI JR Joshua Makafana,TGA,"Nov 09, 1990",101.72,A,-140,140,145,145,102kgMen,Snatch,595,False
4,DAVIES Karl,NZL,"Nov 23, 1990",100.98,A,125,-130,-132,125,102kgMen,Snatch,595,False
5,SAN NICOLAS Angel L.C.,NMI,"Jan 01, 1993",99.88,A,120,-125,-125,120,102kgMen,Snatch,595,False
6,TUQALAU Suliano Koro,FIJ,"Jun 28, 2007",101.06,A,75,80,86,86,102kgMen,Snatch,595,False
1,OPELOGE Don,SAM,"May 13, 1999",102.00,A,210,215,-220,215,102kgMen,CleanJerk,595,False
2,RAINIBOGI Taniela Tuisuva,FIJ,"Apr 19, 1998",100.22,A,198,205,-210,205,102kgMen,CleanJerk,595,False
3,UIKILIFI JR Joshua Makafana,TGA,"Nov 09, 1990",101.72,A,170,175,180,180,102kgMen,CleanJerk,595,False
4,DAVIES Karl,NZL,"Nov 23, 1990",100.98,A,160,164,-170,164,102kgMen,CleanJerk,595,False
5,SAN NICOLAS Angel L.C.,NMI,"Jan 01, 1993",99.88,A,155,159,-164,159,102kgMen,CleanJerk,595,False
6,TUQALAU Suliano Koro,FIJ,"Jun 28, 2007",101.06,A,95,100,107,107,102kgMen,CleanJerk,595,False
1,OPELOGE Don,SAM,"May 13, 1999",102.00,A,175,215,390,---,102kgMen,Total,595,False
2,RAINIBOGI Taniela Tuisuva,FIJ,"Apr 19, 1998",100.22,A,160,205,365,---,102kgMen,Total,595,False
3,UIKILIFI JR Joshua Makafana,TGA,"Nov 09, 1990",101.72,A,145,180,325,---,102kgMen,Total,595,False
4,DAVIES Karl,NZL,"Nov 23, 1990",100.98,A,125,164,289,---,102kgMen,Total,595,False
5,SAN NICOLAS Angel L.C.,NMI,"Jan 01, 1993",99.88,A,120,159,279,---,102kgMen,Total,595,False
6,TUQALAU Suliano Koro,FIJ,"Jun 28, 2007",101.06,A,86,107,193,---,102kgMen,Total,595,False
1,WILBUR Thomas,VAN,"Nov 25, 2000",104.66,A,140,145,-150,145,109kgMen,Snatch,595,False
2,TAIHUKA Kitini Marc,NZL,"Jan 09, 2003",108.64,A,127,133,137,137,109kgMen,Snatch,595,False
3,VAKURUIVALU Timothy Victor Tuitoga,FIJ,"Sep 16, 1999",106.46,A,115,120,-125,120,109kgMen,Snatch,595,False
1,TAIHUKA Kitini Marc,NZL,"Jan 09, 2003",108.64,A,168,-175,179,179,109kgMen,CleanJerk,595,False
2,WILBUR Thomas,VAN,"Nov 25, 2000",104.66,A,170,-175,-178,170,109kgMen,CleanJerk,595,False
3,VAKURUIVALU Timothy Victor Tuitoga,FIJ,"Sep 16, 1999",106.46,A,140,-150,---,140,109kgMen,CleanJerk,595,False
1,TAIHUKA Kitini Marc,NZL,"Jan 09, 2003",108.64,A,137,179,316,---,109kgMen,Total,595,False
2,WILBUR Thomas,VAN,"Nov 25, 2000",104.66,A,145,170,315,---,109kgMen,Total,595,False
3,VAKURUIVALU Timothy Victor Tuitoga,FIJ,"Sep 16, 1999",106.46,A,120,140,260,---,109kgMen,Total,595,False
1,MAO Sanele,SAM,"Sep 09, 1985",134.64,A,-175,178,-183,178,+109kgMen,Snatch,595,False
2,LITI David Andrew,NZL,"Jul 11, 1996",185.24,A,177,-182,-183,177,+109kgMen,Snatch,595,False
3,FAAMAUSILI-FALA Malachi David,NZL,"Aug 08, 2001",134.70,A,-145,145,-149,145,+109kgMen,Snatch,595,False
4,MAKATOA Callum,NIU,"Nov 05, 1998",114.80,A,110,115,-120,115,+109kgMen,Snatch,595,False
5,FAIMANIFO Fomai,SAM,"Jan 01, 2005",134.66,A,110,-115,115,115,+109kgMen,Snatch,595,False
6,FOLAU Martin,ASA,"Sep 06, 1995",147.26,A,100,-110,110,110,+109kgMen,Snatch,595,False
7,NOFOAGATOTOA Kennedy Richard,ASA,"Jun 02, 1988",140.60,A,95,101,105,105,+109kgMen,Snatch,595,False
1,LITI David Andrew,NZL,"Jul 11, 1996",185.24,A,223,230,236,236,+109kgMen,CleanJerk,595,False
2,MAO Sanele,SAM,"Sep 09, 1985",134.64,A,221,230,-236,230,+109kgMen,CleanJerk,595,False
3,FAAMAUSILI-FALA Malachi David,NZL,"Aug 08, 2001",134.70,A,-175,-175,175,175,+109kgMen,CleanJerk,595,False
4,MAKATOA Callum,NIU,"Nov 05, 1998",114.80,A,145,150,160,160,+109kgMen,CleanJerk,595,False
5,FAIMANIFO Fomai,SAM,"Jan 01, 2005",134.66,A,150,157,-162,157,+109kgMen,CleanJerk,595,False
6,FOLAU Martin,ASA,"Sep 06, 1995",147.26,A,150,-156,-160,150,+109kgMen,CleanJerk,595,False
7,NOFOAGATOTOA Kennedy Richard,ASA,"Jun 02, 1988",140.60,A,136,142,146,146,+109kgMen,CleanJerk,595,False
1,LITI David Andrew,NZL,"Jul 11, 1996",185.24,A,177,236,413,---,+109kgMen,Total,595,False
2,MAO Sanele,SAM,"Sep 09, 1985",134.64,A,178,230,408,---,+109kgMen,Total,595,False
3,FAAMAUSILI-FALA Malachi David,NZL,"Aug 08, 2001",134.70,A,145,175,320,---,+109kgMen,Total,595,False
4,MAKATOA Callum,NIU,"Nov 05, 1998",114.80,A,115,160,275,---,+109kgMen,Total,595,False
5,FAIMANIFO Fomai,SAM,"Jan 01, 2005",134.66,A,115,157,272,---,+109kgMen,Total,595,False
6,FOLAU Martin,ASA,"Sep 06, 1995",147.26,A,110,150,260,---,+109kgMen,Total,595,False
7,NOFOAGATOTOA Kennedy Richard,ASA,"Jun 02, 1988",140.60,A,105,146,251,---,+109kgMen,Total,595,False
1,TOUA Thelma Mea,PNG,"Mar 30, 1991",44.42,A,55,58,60,60,45kgWomen,Snatch,595,False
2,BENNETT Melanie,AUS,"Jan 05, 1996",44.74,A,46,49,52,52,45kgWomen,Snatch,595,False
3,TOUA Konio,PNG,"Feb 25, 1999",45.00,A,-50,-50,50,50,45kgWomen,Snatch,595,False
1,TOUA Thelma Mea,PNG,"Mar 30, 1991",44.42,A,65,70,75,75,45kgWomen,CleanJerk,595,False
2,BENNETT Melanie,AUS,"Jan 05, 1996",44.74,A,65,70,-73,70,45kgWomen,CleanJerk,595,False
---,TOUA Konio,PNG,"Feb 25, 1999",45.00,A,-63,-63,-63,---,45kgWomen,CleanJerk,595,False
1,TOUA Thelma Mea,PNG,"Mar 30, 1991",44.42,A,60,75,135,---,45kgWomen,Total,595,False
2,BENNETT Melanie,AUS,"Jan 05, 1996",44.74,A,52,70,122,---,45kgWomen,Total,595,False
---,TOUA Konio,PNG,"Feb 25, 1999",45.00,A,50,---,---,---,45kgWomen,Total,595,False
1,TOUA Loa Dika,PNG,"Jun 23, 1984",49.00,A,65,70,-75,70,49kgWomen,Snatch,595,False
2,LAGATAO Nicola,GUM,"Nov 10, 1991",48.64,A,60,-63,-63,60,49kgWomen,Snatch,595,False
3,VAGI Idau,PNG,"Mar 27, 2006",48.78,A,55,-59,-59,55,49kgWomen,Snatch,595,False
4,DEIRERAGEA Jo-Beth,NRU,"Dec 25, 2007",49.00,A,50,52,-55,52,49kgWomen,Snatch,595,False
5,RAIDI Sophia,NRU,"Sep 06, 2008",49.00,A,40,43,-46,43,49kgWomen,Snatch,595,False
1,TOUA Loa Dika,PNG,"Jun 23, 1984",49.00,A,85,92,-100,92,49kgWomen,CleanJerk,595,False
2,VAGI Idau,PNG,"Mar 27, 2006",48.78,A,65,70,-76,70,49kgWomen,CleanJerk,595,False
3,DEIRERAGEA Jo-Beth,NRU,"Dec 25, 2007",49.00,A,-63,63,-65,63,49kgWomen,CleanJerk,595,False
4,RAIDI Sophia,NRU,"Sep 06, 2008",49.00,A,-55,55,-58,55,49kgWomen,CleanJerk,595,False
---,LAGATAO Nicola,GUM,"Nov 10, 1991",48.64,A,-75,-75,-75,---,49kgWomen,CleanJerk,595,False
1,TOUA Loa Dika,PNG,"Jun 23, 1984",49.00,A,70,92,162,---,49kgWomen,Total,595,False
2,VAGI Idau,PNG,"Mar 27, 2006",48.78,A,55,70,125,---,49kgWomen,Total,595,False
3,DEIRERAGEA Jo-Beth,NRU,"Dec 25, 2007",49.00,A,52,63,115,---,49kgWomen,Total,595,False
4,RAIDI Sophia,NRU,"Sep 06, 2008",49.00,A,43,55,98,---,49kgWomen,Total,595,False
---,LAGATAO Nicola,GUM,"Nov 10, 1991",48.64,A,60,---,---,---,49kgWomen,Total,595,False
1,WINI Jenly Tegu,SOL,"Jun 09, 1983",54.84,A,73,78,-81,78,55kgWomen,Snatch,595,False
2,MAELOSIA Lorah,SOL,"Nov 21, 2006",54.20,A,68,-71,72,72,55kgWomen,Snatch,595,False
3,DUESBURY-MAREK Karli,AUS,"Jun 07, 1995",54.86,A,69,-72,-72,69,55kgWomen,Snatch,595,False
4,STEPHEN My-Only,NRU,"May 22, 2006",54.42,A,68,-70,-70,68,55kgWomen,Snatch,595,False
5,SANTOS Chloe,GUM,"Jan 01, 2002",55.00,A,-62,62,65,65,55kgWomen,Snatch,595,False
1,WINI Jenly Tegu,SOL,"Jun 09, 1983",54.84,A,94,-100,-100,94,55kgWomen,CleanJerk,595,False
2,DUESBURY-MAREK Karli,AUS,"Jun 07, 1995",54.86,A,89,91,-93,91,55kgWomen,CleanJerk,595,False
3,STEPHEN My-Only,NRU,"May 22, 2006",54.42,A,88,-91,91,91,55kgWomen,CleanJerk,595,False
4,MAELOSIA Lorah,SOL,"Nov 21, 2006",54.20,A,-85,85,-90,85,55kgWomen,CleanJerk,595,False
5,SANTOS Chloe,GUM,"Jan 01, 2002",55.00,A,79,-81,-81,79,55kgWomen,CleanJerk,595,False
1,WINI Jenly Tegu,SOL,"Jun 09, 1983",54.84,A,78,94,172,---,55kgWomen,Total,595,False
2,DUESBURY-MAREK Karli,AUS,"Jun 07, 1995",54.86,A,69,91,160,---,55kgWomen,Total,595,False
3,STEPHEN My-Only,NRU,"May 22, 2006",54.42,A,68,91,159,---,55kgWomen,Total,595,False
4,MAELOSIA Lorah,SOL,"Nov 21, 2006",54.20,A,72,85,157,---,55kgWomen,Total,595,False
5,SANTOS Chloe,GUM,"Jan 01, 2002",55.00,A,65,79,144,---,55kgWomen,Total,595,False
1,SASSER Mathlynn Langtor,MHL,"Dec 25, 1996",58.82,A,92,96,98,98,59kgWomen,Snatch,595,False
2,ELLIOTT Kiana Rose,AUS,"Jul 27, 1997",58.70,A,94,97,-100,97,59kgWomen,Snatch,595,False
3,GRANGER Elizabeth Christina Margaret,NZL,"Dec 13, 1991",59.00,A,-77,77,79,79,59kgWomen,Snatch,595,False
4,FROGER Riana,NZL,"Sep 10, 1996",58.94,A,74,77,-80,77,59kgWomen,Snatch,595,False
5,KEAN Brenna Mae,AUS,"Mar 03, 1995",57.56,A,-77,77,-80,77,59kgWomen,Snatch,595,False
6,LIFU Mary Kini,SOL,"Oct 15, 1994",58.62,A,65,70,-72,70,59kgWomen,Snatch,595,False
7,BABAUTA Marina P,GUM,"Jul 03, 2003",58.52,A,51,-54,-57,51,59kgWomen,Snatch,595,False
8,TURANIVALU Claris T,FIJ,"Mar 12, 2009",58.46,A,-45,45,50,50,59kgWomen,Snatch,595,False
1,ELLIOTT Kiana Rose,AUS,"Jul 27, 1997",58.70,A,110,114,-118,114,59kgWomen,CleanJerk,595,False
2,SASSER Mathlynn Langtor,MHL,"Dec 25, 1996",58.82,A,-112,-112,112,112,59kgWomen,CleanJerk,595,False
3,FROGER Riana,NZL,"Sep 10, 1996",58.94,A,96,100,103,103,59kgWomen,CleanJerk,595,False
4,KEAN Brenna Mae,AUS,"Mar 03, 1995",57.56,A,99,101,-104,101,59kgWomen,CleanJerk,595,False
5,GRANGER Elizabeth Christina Margaret,NZL,"Dec 13, 1991",59.00,A,96,-99,-100,96,59kgWomen,CleanJerk,595,False
6,LIFU Mary Kini,SOL,"Oct 15, 1994",58.62,A,85,90,-92,90,59kgWomen,CleanJerk,595,False
7,BABAUTA Marina P,GUM,"Jul 03, 2003",58.52,A,-65,65,69,69,59kgWomen,CleanJerk,595,False
8,TURANIVALU Claris T,FIJ,"Mar 12, 2009",58.46,A,55,60,65,65,59kgWomen,CleanJerk,595,False
1,ELLIOTT Kiana Rose,AUS,"Jul 27, 1997",58.70,A,97,114,211,---,59kgWomen,Total,595,False
2,SASSER Mathlynn Langtor,MHL,"Dec 25, 1996",58.82,A,98,112,210,---,59kgWomen,Total,595,False
3,FROGER Riana,NZL,"Sep 10, 1996",58.94,A,77,103,180,---,59kgWomen,Total,595,False
4,KEAN Brenna Mae,AUS,"Mar 03, 1995",57.56,A,77,101,178,---,59kgWomen,Total,595,False
5,GRANGER Elizabeth Christina Margaret,NZL,"Dec 13, 1991",59.00,A,79,96,175,---,59kgWomen,Total,595,False
6,LIFU Mary Kini,SOL,"Oct 15, 1994",58.62,A,70,90,160,---,59kgWomen,Total,595,False
7,BABAUTA Marina P,GUM,"Jul 03, 2003",58.52,A,51,69,120,---,59kgWomen,Total,595,False
8,TURANIVALU Claris T,FIJ,"Mar 12, 2009",58.46,A,50,65,115,---,59kgWomen,Total,595,False
1,NOTTE Femily-Crystie,NRU,"Apr 25, 2009",63.58,A,85,88,90,90,64kgWomen,Snatch,595,False
2,MCINTYRE Emma,NZL,"Aug 02, 1991",63.84,A,82,85,88,88,64kgWomen,Snatch,595,False
3,KAY Darcy Amelia,AUS,"Jul 30, 1993",63.96,A,82,85,87,87,64kgWomen,Snatch,595,False
4,DE GERSIGNY Zoe,AUS,"Mar 06, 1998",63.14,A,81,84,-87,84,64kgWomen,Snatch,595,False
