rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id,old_classes
3,VAAFUTI Logo,SAM,"Apr 01, 2005",72.58,A,-81,81,-84,81,73kgMen,Snatch,584,False
1,VAAFUTI Logo,SAM,"Apr 01, 2005",72.58,A,105,110,115,115,73kgMen,CleanJerk,584,False
2,TEIMITSI Spartan,NRU,"Jul 30, 2007",69.54,A,100,105,110,110,73kgMen,CleanJerk,584,False
3,CHANDELIER Yoran,NCL,"May 15, 2004",71.09,A,105,-111,-112,105,73kgMen,CleanJerk,584,False
1,TEIMITSI Spartan,NRU,"Jul 30, 2007",69.54,A,86,110,196,---,73kgMen,Total,584,False
2,VAAFUTI Logo,SAM,"Apr 01, 2005",72.58,A,81,115,196,---,73kgMen,Total,584,False
3,CHANDELIER Yoran,NCL,"May 15, 2004",71.09,A,89,105,194,---,73kgMen,Total,584,False
1,AH CHONG Tovio,SAM,"Aug 23, 2006",79.92,A,-111,111,115,115,81kgMen,Snatch,584,False
2,SHAW Daniel Zackariah Anthony,FIJ,"Jun 18, 2005",76.46,A,100,-105,105,105,81kgMen,Snatch,584,False
3,ATANTAAKE Jans,MHL,"Oct 12, 2007",78.34,A,90,95,-100,95,81kgMen,Snatch,584,False
4,RAVIA Simione,FIJ,"Mar 09, 2006",78.50,A,-90,-90,90,90,81kgMen,Snatch,584,False
5,SILOFAU Feaai,SAM,"Jun 29, 2008",75.95,A,68,72,-75,72,81kgMen,Snatch,584,False
1,AH CHONG Tovio,SAM,"Aug 23, 2006",79.92,A,-150,150,154,154,81kgMen,CleanJerk,584,False
2,SHAW Daniel Zackariah Anthony,FIJ,"Jun 18, 2005",76.46,A,130,-135,135,135,81kgMen,CleanJerk,584,False
3,ATANTAAKE Jans,MHL,"Oct 12, 2007",78.34,A,120,125,-134,125,81kgMen,CleanJerk,584,False
4,RAVIA Simione,FIJ,"Mar 09, 2006",78.50,A,112,-117,-120,112,81kgMen,CleanJerk,584,False
5,SILOFAU Feaai,SAM,"Jun 29, 2008",75.95,A,75,80,85,85,81kgMen,CleanJerk,584,False
1,AH CHONG Tovio,SAM,"Aug 23, 2006",79.92,A,115,154,269,---,81kgMen,Total,584,False
2,SHAW Daniel Zackariah Anthony,FIJ,"Jun 18, 2005",76.46,A,105,135,240,---,81kgMen,Total,584,False
3,ATANTAAKE Jans,MHL,"Oct 12, 2007",78.34,A,95,125,220,---,81kgMen,Total,584,False
4,RAVIA Simione,FIJ,"Mar 09, 2006",78.50,A,90,112,202,---,81kgMen,Total,584,False
5,SILOFAU Feaai,SAM,"Jun 29, 2008",75.95,A,72,85,157,---,81kgMen,Total,584,False
1,TIFFANY Xavier John,NZL,"Sep 20, 2003",88.18,A,133,-139,-139,133,89kgMen,Snatch,584,False
2,MARSH Taj Aukai Bazil,AUS,"Feb 23, 2004",87.78,A,128,-132,132,132,89kgMen,Snatch,584,False
3,ULIMASAO Emmanuel,SAM,"Jun 11, 2006",85.07,A,120,-125,-128,120,89kgMen,Snatch,584,False
4,SEFO-CLOUGHLEY Patrick,NZL,"Sep 12, 2003",82.29,A,92,96,101,101,89kgMen,Snatch,584,False
5,SAUKURU Tomasi Tui,FIJ,"Aug 06, 2005",87.55,A,85,90,-95,90,89kgMen,Snatch,584,False
6,KOROI Nathan Isieli,FIJ,"Apr 08, 2004",84.75,A,-80,80,85,85,89kgMen,Snatch,584,False
7,JOUFOQUES Moana,TAH,"Feb 04, 2008",88.14,A,80,83,-87,83,89kgMen,Snatch,584,False
1,TIFFANY Xavier John,NZL,"Sep 20, 2003",88.18,A,160,163,-168,163,89kgMen,CleanJerk,584,False
2,MARSH Taj Aukai Bazil,AUS,"Feb 23, 2004",87.78,A,155,-162,162,162,89kgMen,CleanJerk,584,False
3,ULIMASAO Emmanuel,SAM,"Jun 11, 2006",85.07,A,145,-150,-150,145,89kgMen,CleanJerk,584,False
4,SAUKURU Tomasi Tui,FIJ,"Aug 06, 2005",87.55,A,115,---,---,115,89kgMen,CleanJerk,584,False
5,JOUFOQUES Moana,TAH,"Feb 04, 2008",88.14,A,100,-103,-103,100,89kgMen,CleanJerk,584,False
---,KOROI Nathan Isieli,FIJ,"Apr 08, 2004",84.75,A,---,---,---,---,89kgMen,CleanJerk,584,False
---,SEFO-CLOUGHLEY Patrick,NZL,"Sep 12, 2003",82.29,A,---,---,---,---,89kgMen,CleanJerk,584,False
1,TIFFANY Xavier John,NZL,"Sep 20, 2003",88.18,A,133,163,296,---,89kgMen,Total,584,False
2,MARSH Taj Aukai Bazil,AUS,"Feb 23, 2004",87.78,A,132,162,294,---,89kgMen,Total,584,False
3,ULIMASAO Emmanuel,SAM,"Jun 11, 2006",85.07,A,120,145,265,---,89kgMen,Total,584,False
4,SAUKURU Tomasi Tui,FIJ,"Aug 06, 2005",87.55,A,90,115,205,---,89kgMen,Total,584,False
5,JOUFOQUES Moana,TAH,"Feb 04, 2008",88.14,A,83,100,183,---,89kgMen,Total,584,False
---,KOROI Nathan Isieli,FIJ,"Apr 08, 2004",84.75,A,85,---,---,---,89kgMen,Total,584,False
---,SEFO-CLOUGHLEY Patrick,NZL,"Sep 12, 2003",82.29,A,101,---,---,---,89kgMen,Total,584,False
1,MILFORD Noah Asa,AUS,"Jun 26, 2004",94.85,A,128,133,136,136,96kgMen,Snatch,584,False
2,WILSON Jordan,AUS,"Jan 08, 2003",95.73,A,125,130,-135,130,96kgMen,Snatch,584,False
3,TOKONA Zion R J,FIJ,"Apr 27, 2007",93.93,A,-113,113,116,116,96kgMen,Snatch,584,False
4,KAUSEA Kaueta,TUV,"Dec 24, 2003",90.49,A,110,-115,-115,110,96kgMen,Snatch,584,False
5,LESTE Mayken,NCL,"Apr 26, 2007",95.38,A,-73,75,80,80,96kgMen,Snatch,584,False
1,MILFORD Noah Asa,AUS,"Jun 26, 2004",94.85,A,168,174,180,180,96kgMen,CleanJerk,584,False
2,WILSON Jordan,AUS,"Jan 08, 2003",95.73,A,160,-168,168,168,96kgMen,CleanJerk,584,False
3,KAUSEA Kaueta,TUV,"Dec 24, 2003",90.49,A,133,139,147,147,96kgMen,CleanJerk,584,False
4,TOKONA Zion R J,FIJ,"Apr 27, 2007",93.93,A,134,140,145,145,96kgMen,CleanJerk,584,False
5,LESTE Mayken,NCL,"Apr 26, 2007",95.38,A,80,86,90,90,96kgMen,CleanJerk,584,False
1,MILFORD Noah Asa,AUS,"Jun 26, 2004",94.85,A,136,180,316,---,96kgMen,Total,584,False
2,WILSON Jordan,AUS,"Jan 08, 2003",95.73,A,130,168,298,---,96kgMen,Total,584,False
3,TOKONA Zion R J,FIJ,"Apr 27, 2007",93.93,A,116,145,261,---,96kgMen,Total,584,False
4,KAUSEA Kaueta,TUV,"Dec 24, 2003",90.49,A,110,147,257,---,96kgMen,Total,584,False
5,LESTE Mayken,NCL,"Apr 26, 2007",95.38,A,80,90,170,---,96kgMen,Total,584,False
1,TOATELEGESE Lauina,SAM,"Aug 26, 2007",97.87,A,100,-105,105,105,102kgMen,Snatch,584,False
1,TOATELEGESE Lauina,SAM,"Aug 26, 2007",97.87,A,131,-140,-146,131,102kgMen,CleanJerk,584,False
1,TOATELEGESE Lauina,SAM,"Aug 26, 2007",97.87,A,105,131,236,---,102kgMen,Total,584,False
1,WRIGHT Emma Elizabeth Jane,NZL,"Dec 28, 1991",108.80,A,123,130,-134,130,109kgMen,Snatch,584,False
1,WRIGHT Emma Elizabeth Jane,NZL,"Dec 28, 1991",108.80,A,163,171,-176,171,109kgMen,CleanJerk,584,False
1,WRIGHT Emma Elizabeth Jane,NZL,"Dec 28, 1991",108.80,A,130,171,301,---,109kgMen,Total,584,False
1,TEPULOLO Numi Junior Samasoni,NZL,"Mar 22, 2004",155.39,A,-135,135,-140,135,+109kgMen,Snatch,584,False
2,UTIA Kutea,TAH,"Nov 07, 2003",122.99,A,105,-110,-110,105,+109kgMen,Snatch,584,False
3,FAIMANIFO Fomai,SAM,"Jan 01, 2005",136.06,A,-105,-105,105,105,+109kgMen,Snatch,584,False
4,TURAGASAU Jordan,FIJ,"Feb 22, 2006",137.23,A,70,75,-80,75,+109kgMen,Snatch,584,False
1,TEPULOLO Numi Junior Samasoni,NZL,"Mar 22, 2004",155.39,A,170,180,-190,180,+109kgMen,CleanJerk,584,False
2,FAIMANIFO Fomai,SAM,"Jan 01, 2005",136.06,A,132,140,-145,140,+109kgMen,CleanJerk,584,False
3,UTIA Kutea,TAH,"Nov 07, 2003",122.99,A,-130,-130,130,130,+109kgMen,CleanJerk,584,False
4,TURAGASAU Jordan,FIJ,"Feb 22, 2006",137.23,A,95,100,-110,100,+109kgMen,CleanJerk,584,False
1,TEPULOLO Numi Junior Samasoni,NZL,"Mar 22, 2004",155.39,A,135,180,315,---,+109kgMen,Total,584,False
2,FAIMANIFO Fomai,SAM,"Jan 01, 2005",136.06,A,105,140,245,---,+109kgMen,Total,584,False
3,UTIA Kutea,TAH,"Nov 07, 2003",122.99,A,105,130,235,---,+109kgMen,Total,584,False
4,TURAGASAU Jordan,FIJ,"Feb 22, 2006",137.23,A,75,100,175,---,+109kgMen,Total,584,False
1,MAELOSIA Lorah,SOL,"Nov 21, 2006",54.87,A,70,-75,-75,70,55kgWomen,Snatch,584,False
2,STEPHEN My-Only,NRU,"May 22, 2006",54.89,A,68,70,-73,70,55kgWomen,Snatch,584,False
3,VAGI Idau,PNG,"Mar 27, 2006",52.78,A,60,-65,65,65,55kgWomen,Snatch,584,False
4,FAUMUI Anoni,SAM,"Jan 01, 2006",54.34,A,55,59,62,62,55kgWomen,Snatch,584,False
1,MAELOSIA Lorah,SOL,"Nov 21, 2006",54.87,A,84,87,92,92,55kgWomen,CleanJerk,584,False
2,STEPHEN My-Only,NRU,"May 22, 2006",54.89,A,85,88,91,91,55kgWomen,CleanJerk,584,False
3,VAGI Idau,PNG,"Mar 27, 2006",52.78,A,70,75,-78,75,55kgWomen,CleanJerk,584,False
4,FAUMUI Anoni,SAM,"Jan 01, 2006",54.34,A,67,71,-75,71,55kgWomen,CleanJerk,584,False
1,MAELOSIA Lorah,SOL,"Nov 21, 2006",54.87,A,70,92,162,---,55kgWomen,Total,584,False
2,STEPHEN My-Only,NRU,"May 22, 2006",54.89,A,70,91,161,---,55kgWomen,Total,584,False
3,VAGI Idau,PNG,"Mar 27, 2006",52.78,A,65,75,140,---,55kgWomen,Total,584,False
4,FAUMUI Anoni,SAM,"Jan 01, 2006",54.34,A,62,71,133,---,55kgWomen,Total,584,False
1,WINI Shirmara,SOL,"Mar 11, 2005",58.48,A,71,73,76,76,59kgWomen,Snatch,584,False
2,DEIRERAGEA Jo-Beth,NRU,"Dec 25, 2007",58.07,A,65,67,-70,67,59kgWomen,Snatch,584,False
3,ENOKA Marina,SAM,"Nov 19, 2008",57.32,A,56,60,-64,60,59kgWomen,Snatch,584,False
1,WINI Shirmara,SOL,"Mar 11, 2005",58.48,A,87,91,94,94,59kgWomen,CleanJerk,584,False
2,DEIRERAGEA Jo-Beth,NRU,"Dec 25, 2007",58.07,A,75,-80,-80,75,59kgWomen,CleanJerk,584,False
3,ENOKA Marina,SAM,"Nov 19, 2008",57.32,A,67,72,75,75,59kgWomen,CleanJerk,584,False
1,WINI Shirmara,SOL,"Mar 11, 2005",58.48,A,76,94,170,---,59kgWomen,Total,584,False
2,DEIRERAGEA Jo-Beth,NRU,"Dec 25, 2007",58.07,A,67,75,142,---,59kgWomen,Total,584,False
3,ENOKA Marina,SAM,"Nov 19, 2008",57.32,A,60,75,135,---,59kgWomen,Total,584,False
1,WALKER Samantha Jay,AUS,"May 02, 2007",64.00,A,80,-84,84,84,64kgWomen,Snatch,584,False
2,HAYMAN Nya Phebe,AUS,"May 14, 2005",63.86,A,-75,75,-78,75,64kgWomen,Snatch,584,False
3,LUAMATA Filiamata,SAM,"Mar 24, 2008",63.11,A,63,66,-68,66,64kgWomen,Snatch,584,False
4,JOUFOQUES Kealani,TAH,"Feb 23, 2003",63.38,A,-65,-65,65,65,64kgWomen,Snatch,584,False
5,KEREN BROOKE BIRANNA ATERU Vulava,FIJ,"May 22, 2008",63.78,A,57,61,-64,61,64kgWomen,Snatch,584,False
6,MILAH Dinh,VAN,"Jul 04, 2008",63.10,A,-57,57,61,61,64kgWomen,Snatch,584,False
7,TUEN Kitele,TUV,"Dec 31, 2003",62.75,A,57,-61,-61,57,64kgWomen,Snatch,584,False
1,HAYMAN Nya Phebe,AUS,"May 14, 2005",63.86,A,90,95,-100,95,64kgWomen,CleanJerk,584,False
2,WALKER Samantha Jay,AUS,"May 02, 2007",64.00,A,85,90,-94,90,64kgWomen,CleanJerk,584,False
3,KEREN BROOKE BIRANNA ATERU Vulava,FIJ,"May 22, 2008",63.78,A,-78,-78,80,80,64kgWomen,CleanJerk,584,False
4,JOUFOQUES Kealani,TAH,"Feb 23, 2003",63.38,A,-78,78,-80,78,64kgWomen,CleanJerk,584,False
5,MILAH Dinh,VAN,"Jul 04, 2008",63.10,A,70,74,78,78,64kgWomen,CleanJerk,584,False
6,LUAMATA Filiamata,SAM,"Mar 24, 2008",63.11,A,71,-76,76,76,64kgWomen,CleanJerk,584,False
7,TUEN Kitele,TUV,"Dec 31, 2003",62.75,A,67,71,-73,71,64kgWomen,CleanJerk,584,False
1,WALKER Samantha Jay,AUS,"May 02, 2007",64.00,A,84,90,174,---,64kgWomen,Total,584,False
2,HAYMAN Nya Phebe,AUS,"May 14, 2005",63.86,A,75,95,170,---,64kgWomen,Total,584,False
3,JOUFOQUES Kealani,TAH,"Feb 23, 2003",63.38,A,65,78,143,---,64kgWomen,Total,584,False
4,LUAMATA Filiamata,SAM,"Mar 24, 2008",63.11,A,66,76,142,---,64kgWomen,Total,584,False
5,KEREN BROOKE BIRANNA ATERU Vulava,FIJ,"May 22, 2008",63.78,A,61,80,141,---,64kgWomen,Total,584,False
6,MILAH Dinh,VAN,"Jul 04, 2008",63.10,A,61,78,139,---,64kgWomen,Total,584,False
7,TUEN Kitele,TUV,"Dec 31, 2003",62.75,A,57,71,128,---,64kgWomen,Total,584,False
1,DUNCAN Rachel,NZL,"Mar 29, 2003",70.80,A,80,83,85,85,71kgWomen,Snatch,584,False
2,POWER Maddison,AUS,"Jul 07, 2003",70.76,A,79,82,-85,82,71kgWomen,Snatch,584,False
3,TALETAWA Miriama,FIJ,"Mar 16, 2005",70.35,A,73,-76,78,78,71kgWomen,Snatch,584,False
4,BLOOM Layla Leah,AUS,"Jul 29, 2005",69.74,A,71,75,-77,75,71kgWomen,Snatch,584,False
5,FESOLAI Sienna Taema,NZL,"Aug 14, 2005",69.64,A,69,72,74,74,71kgWomen,Snatch,584,False
6,ATANTAAKE Merean,MHL,"Feb 21, 2005",70.20,A,72,-76,-76,72,71kgWomen,Snatch,584,False
---,STOWERS Seine,SAM,"Apr 30, 2008",69.89,A,-76,-76,-76,---,71kgWomen,Snatch,584,False
1,DUNCAN Rachel,NZL,"Mar 29, 2003",70.80,A,104,-111,111,111,71kgWomen,CleanJerk,584,False
2,POWER Maddison,AUS,"Jul 07, 2003",70.76,A,100,103,-106,103,71kgWomen,CleanJerk,584,False
3,BLOOM Layla Leah,AUS,"Jul 29, 2005",69.74,A,98,-103,103,103,71kgWomen,CleanJerk,584,False
4,TALETAWA Miriama,FIJ,"Mar 16, 2005",70.35,A,98,102,-105,102,71kgWomen,CleanJerk,584,False
5,FESOLAI Sienna Taema,NZL,"Aug 14, 2005",69.64,A,94,98,-100,98,71kgWomen,CleanJerk,584,False
6,ATANTAAKE Merean,MHL,"Feb 21, 2005",70.20,A,90,95,-98,95,71kgWomen,CleanJerk,584,False
---,STOWERS Seine,SAM,"Apr 30, 2008",69.89,A,---,---,---,---,71kgWomen,CleanJerk,584,False
1,DUNCAN Rachel,NZL,"Mar 29, 2003",70.80,A,85,111,196,---,71kgWomen,Total,584,False
2,POWER Maddison,AUS,"Jul 07, 2003",70.76,A,82,103,185,---,71kgWomen,Total,584,False
3,TALETAWA Miriama,FIJ,"Mar 16, 2005",70.35,A,78,102,180,---,71kgWomen,Total,584,False
4,BLOOM Layla Leah,AUS,"Jul 29, 2005",69.74,A,75,103,178,---,71kgWomen,Total,584,False
5,FESOLAI Sienna Taema,NZL,"Aug 14, 2005",69.64,A,74,98,172,---,71kgWomen,Total,584,False
6,ATANTAAKE Merean,MHL,"Feb 21, 2005",70.20,A,72,95,167,---,71kgWomen,Total,584,False
---,STOWERS Seine,SAM,"Apr 30, 2008",69.89,A,---,---,---,---,71kgWomen,Total,584,False
1,OPELOGE Avatu,SAM,"Nov 29, 2003",75.70,A,88,91,-93,91,76kgWomen,Snatch,584,False
2,HUNT Essence,AUS,"May 23, 2003",73.51,A,75,80,-85,80,76kgWomen,Snatch,584,False
3,TOBIA-ITA Issys Saivii Gianna,NZL,"May 16, 2006",73.49,A,71,74,-79,74,76kgWomen,Snatch,584,False
4,VAIAURI Faahei,TAH,"Mar 21, 2003",71.61,A,63,66,70,70,76kgWomen,Snatch,584,False
1,OPELOGE Avatu,SAM,"Nov 29, 2003",75.70,A,106,108,114,114,76kgWomen,CleanJerk,584,False
2,HUNT Essence,AUS,"May 23, 2003",73.51,A,98,103,108,108,76kgWomen,CleanJerk,584,False
3,TOBIA-ITA Issys Saivii Gianna,NZL,"May 16, 2006",73.49,A,90,-95,95,95,76kgWomen,CleanJerk,584,False
4,VAIAURI Faahei,TAH,"Mar 21, 2003",71.61,A,76,81,-85,81,76kgWomen,CleanJerk,584,False
1,OPELOGE Avatu,SAM,"Nov 29, 2003",75.70,A,91,114,205,---,76kgWomen,Total,584,False
2,HUNT Essence,AUS,"May 23, 2003",73.51,A,80,108,188,---,76kgWomen,Total,584,False
3,TOBIA-ITA Issys Saivii Gianna,NZL,"May 16, 2006",73.49,A,74,95,169,---,76kgWomen,Total,584,False
4,VAIAURI Faahei,TAH,"Mar 21, 2003",71.61,A,70,81,151,---,76kgWomen,Total,584,False
1,SAGALALA Stella,SAM,"Apr 16, 2007",76.50,A,60,64,67,67,81kgWomen,Snatch,584,False
---,NACAGILEVU Litia Sipola,NZL,"Sep 29, 2007",80.31,A,-88,---,---,---,81kgWomen,Snatch,584,False
1,SAGALALA Stella,SAM,"Apr 16, 2007",76.50,A,75,-80,80,80,81kgWomen,CleanJerk,584,False
---,NACAGILEVU Litia Sipola,NZL,"Sep 29, 2007",80.31,A,---,---,---,---,81kgWomen,CleanJerk,584,False
1,SAGALALA Stella,SAM,"Apr 16, 2007",76.50,A,67,80,147,---,81kgWomen,Total,584,False
---,NACAGILEVU Litia Sipola,NZL,"Sep 29, 2007",80.31,A,---,---,---,---,81kgWomen,Total,584,False
1,JONES Medea Elyse,NZL,"Feb 18, 2003",84.81,A,90,95,100,100,87kgWomen,Snatch,584,False
2,TIMO Malia,TUV,"Dec 31, 2004",86.49,A,75,81,-86,81,87kgWomen,Snatch,584,False
3,SUA Jaelyn Liaina,NZL,"Jun 15, 2004",87.00,A,-70,70,75,75,87kgWomen,Snatch,584,False
4,BABA Miriama,FIJ,"Mar 04, 2004",86.92,A,-62,62,-67,62,87kgWomen,Snatch,584,False
1,JONES Medea Elyse,NZL,"Feb 18, 2003",84.81,A,105,110,115,115,87kgWomen,CleanJerk,584,False
2,SUA Jaelyn Liaina,NZL,"Jun 15, 2004",87.00,A,80,87,94,94,87kgWomen,CleanJerk,584,False
3,TIMO Malia,TUV,"Dec 31, 2004",86.49,A,-92,92,-105,92,87kgWomen,CleanJerk,584,False
4,BABA Miriama,FIJ,"Mar 04, 2004",86.92,A,75,80,-93,80,87kgWomen,CleanJerk,584,False
1,JONES Medea Elyse,NZL,"Feb 18, 2003",84.81,A,100,115,215,---,87kgWomen,Total,584,False
2,TIMO Malia,TUV,"Dec 31, 2004",86.49,A,81,92,173,---,87kgWomen,Total,584,False
3,SUA Jaelyn Liaina,NZL,"Jun 15, 2004",87.00,A,75,94,169,---,87kgWomen,Total,584,False
4,BABA Miriama,FIJ,"Mar 04, 2004",86.92,A,62,80,142,---,87kgWomen,Total,584,False
1,SAVOU Sinate A S,FIJ,"Feb 11, 2008",104.87,A,50,53,55,55,+87kgWomen,Snatch,584,False
1,SAVOU Sinate A S,FIJ,"Feb 11, 2008",104.87,A,65,-70,-70,65,+87kgWomen,CleanJerk,584,False
1,SAVOU Sinate A S,FIJ,"Feb 11, 2008",104.87,A,55,65,120,---,+87kgWomen,Total,584,False
