rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id,old_classes
2,ABDELHAMID Ouhsine,ALG,"Jan 01, 2008",71.90,B,106,120,226,---,73kgMen,Total,588,False
1,BELHOUT Abderrahmane,ALG,"Jan 01, 2006",79.50,A,105,-112,-115,105,81kgMen,Snatch,588,False
1,BELHOUT Abderrahmane,ALG,"Jan 01, 2006",79.50,A,130,138,-143,138,81kgMen,CleanJerk,588,False
1,BELHOUT Abderrahmane,ALG,"Jan 01, 2006",79.50,A,105,138,243,---,81kgMen,Total,588,False
1,RIDHA Laifa,ALG,"Jan 01, 2006",87.95,A,100,105,110,110,89kgMen,Snatch,588,False
2,PAMA Vince Yannick,MRI,"Jan 01, 2006",82.10,A,80,90,-94,90,89kgMen,Snatch,588,False
1,RIDHA Laifa,ALG,"Jan 01, 2006",87.95,A,120,126,128,128,89kgMen,CleanJerk,588,False
2,PAMA Vince Yannick,MRI,"Jan 01, 2006",82.10,A,100,113,118,118,89kgMen,CleanJerk,588,False
1,RIDHA Laifa,ALG,"Jan 01, 2006",87.95,A,110,128,238,---,89kgMen,Total,588,False
2,PAMA Vince Yannick,MRI,"Jan 01, 2006",82.10,A,90,118,208,---,89kgMen,Total,588,False
1,ABDUL Kazidi,CMR,"Jun 20, 2006",95.95,A,110,117,122,122,96kgMen,Snatch,588,False
2,MASIMIR Mohamed,LBA,"Jan 01, 2006",92.10,A,80,90,95,95,96kgMen,Snatch,588,False
1,ABDUL Kazidi,CMR,"Jun 20, 2006",95.95,A,140,147,-152,147,96kgMen,CleanJerk,588,False
2,MASIMIR Mohamed,LBA,"Jan 01, 2006",92.10,A,100,110,-115,110,96kgMen,CleanJerk,588,False
1,ABDUL Kazidi,CMR,"Jun 20, 2006",95.95,A,122,147,269,---,96kgMen,Total,588,False
2,MASIMIR Mohamed,LBA,"Jan 01, 2006",92.10,A,95,110,205,---,96kgMen,Total,588,False
1,SAYED Ben Tamer,ALG,"Jan 01, 2006",101.30,A,110,115,-120,115,102kgMen,Snatch,588,False
2,ALBAOUR Hisham,LBA,"Jan 01, 2006",97.55,A,85,91,100,100,102kgMen,Snatch,588,False
1,SAYED Ben Tamer,ALG,"Jan 01, 2006",101.30,A,135,140,146,146,102kgMen,CleanJerk,588,False
2,ALBAOUR Hisham,LBA,"Jan 01, 2006",97.55,A,115,125,130,130,102kgMen,CleanJerk,588,False
1,SAYED Ben Tamer,ALG,"Jan 01, 2006",101.30,A,115,146,261,---,102kgMen,Total,588,False
2,ALBAOUR Hisham,LBA,"Jan 01, 2006",97.55,A,100,130,230,---,102kgMen,Total,588,False
1,TUMUKUNDE Daniel,UGA,"Jan 01, 2007",135.15,A,85,90,100,100,+102kgMen,Snatch,588,False
1,TUMUKUNDE Daniel,UGA,"Jan 01, 2007",135.15,A,110,120,-130,120,+102kgMen,CleanJerk,588,False
1,TUMUKUNDE Daniel,UGA,"Jan 01, 2007",135.15,A,100,120,220,---,+102kgMen,Total,588,False
1,GUNAIDY Basma Ramadan Abdelwahab,EGY,"Jul 21, 2009",44.55,A,-52,52,56,56,45kgWomen,Snatch,588,False
1,GUNAIDY Basma Ramadan Abdelwahab,EGY,"Jul 21, 2009",44.55,A,68,74,78,78,45kgWomen,CleanJerk,588,False
1,GUNAIDY Basma Ramadan Abdelwahab,EGY,"Jul 21, 2009",44.55,A,56,78,134,---,45kgWomen,Total,588,False
1,ABDELFATTAH Habiba Saad Madih,EGY,"Aug 30, 2007",48.30,A,68,71,74,74,49kgWomen,Snatch,588,False
2,DRESS Enass,ALG,"Jan 01, 2008",49.00,A,50,-55,55,55,49kgWomen,Snatch,588,False
1,ABDELFATTAH Habiba Saad Madih,EGY,"Aug 30, 2007",48.30,A,76,81,-84,81,49kgWomen,CleanJerk,588,False
2,DRESS Enass,ALG,"Jan 01, 2008",49.00,A,60,65,67,67,49kgWomen,CleanJerk,588,False
1,ABDELFATTAH Habiba Saad Madih,EGY,"Aug 30, 2007",48.30,A,74,81,155,---,49kgWomen,Total,588,False
2,DRESS Enass,ALG,"Jan 01, 2008",49.00,A,55,67,122,---,49kgWomen,Total,588,False
1,BEJAOUI Israa,TUN,"Feb 03, 2006",54.50,A,65,67,73,73,55kgWomen,Snatch,588,False
2,BADAOUI Camelia,ALG,"Jan 01, 2003",52.50,A,-46,-46,46,46,55kgWomen,Snatch,588,False
1,BEJAOUI Israa,TUN,"Feb 03, 2006",54.50,A,86,-89,-91,86,55kgWomen,CleanJerk,588,False
2,BADAOUI Camelia,ALG,"Jan 01, 2003",52.50,A,56,62,-64,62,55kgWomen,CleanJerk,588,False
1,BEJAOUI Israa,TUN,"Feb 03, 2006",54.50,A,73,86,159,---,55kgWomen,Total,588,False
2,BADAOUI Camelia,ALG,"Jan 01, 2003",52.50,A,46,62,108,---,55kgWomen,Total,588,False
1,NDOLO Madeleine Jacquette Ndolo,CMR,"Jan 01, 2008",58.65,A,-57,60,66,66,59kgWomen,Snatch,588,False
2,GOPAUL Yuktee,MRI,"Jan 01, 2006",56.10,A,45,-55,55,55,59kgWomen,Snatch,588,False
1,NDOLO Madeleine Jacquette Ndolo,CMR,"Jan 01, 2008",58.65,A,75,80,-85,80,59kgWomen,CleanJerk,588,False
2,GOPAUL Yuktee,MRI,"Jan 01, 2006",56.10,A,60,-66,-66,60,59kgWomen,CleanJerk,588,False
1,NDOLO Madeleine Jacquette Ndolo,CMR,"Jan 01, 2008",58.65,A,66,80,146,---,59kgWomen,Total,588,False
2,GOPAUL Yuktee,MRI,"Jan 01, 2006",56.10,A,55,60,115,---,59kgWomen,Total,588,False
1,ELSAYED Hanin Ahmed Mohamed Ahmed,EGY,"Jan 01, 2006",61.75,A,-80,81,85,85,64kgWomen,Snatch,588,False
2,NONTOMBANE Adrianne,RSA,"Jan 01, 2006",62.95,A,53,57,-60,57,64kgWomen,Snatch,588,False
1,ELSAYED Hanin Ahmed Mohamed Ahmed,EGY,"Jan 01, 2006",61.75,A,100,104,---,104,64kgWomen,CleanJerk,588,False
2,NONTOMBANE Adrianne,RSA,"Jan 01, 2006",62.95,A,63,68,-72,68,64kgWomen,CleanJerk,588,False
1,ELSAYED Hanin Ahmed Mohamed Ahmed,EGY,"Jan 01, 2006",61.75,A,85,104,189,---,64kgWomen,Total,588,False
2,NONTOMBANE Adrianne,RSA,"Jan 01, 2006",62.95,A,57,68,125,---,64kgWomen,Total,588,False
1,ELKADY Amira Mohamed Abdelrahman Ibrahim,EGY,"Mar 25, 2006",69.50,A,83,87,90,90,71kgWomen,Snatch,588,False
2,ELFEKY Menna Hamed Mohamed Elsayed,EGY,"Feb 02, 2009",67.50,A,65,70,72,72,71kgWomen,Snatch,588,False
3,BO ABDALLA Doaa,ALG,"Jan 01, 2007",68.00,A,-65,65,71,71,71kgWomen,Snatch,588,False
1,ELKADY Amira Mohamed Abdelrahman Ibrahim,EGY,"Mar 25, 2006",69.50,A,100,105,-110,105,71kgWomen,CleanJerk,588,False
2,ELFEKY Menna Hamed Mohamed Elsayed,EGY,"Feb 02, 2009",67.50,A,80,85,88,88,71kgWomen,CleanJerk,588,False
3,BO ABDALLA Doaa,ALG,"Jan 01, 2007",68.00,A,75,82,86,86,71kgWomen,CleanJerk,588,False
1,ELKADY Amira Mohamed Abdelrahman Ibrahim,EGY,"Mar 25, 2006",69.50,A,90,105,195,---,71kgWomen,Total,588,False
2,ELFEKY Menna Hamed Mohamed Elsayed,EGY,"Feb 02, 2009",67.50,A,72,88,160,---,71kgWomen,Total,588,False
3,BO ABDALLA Doaa,ALG,"Jan 01, 2007",68.00,A,71,86,157,---,71kgWomen,Total,588,False
1,HASSAN Rinad Mohamed Hassan Maghrabi,EGY,"Sep 02, 2006",74.75,A,85,90,-93,90,76kgWomen,Snatch,588,False
1,HASSAN Rinad Mohamed Hassan Maghrabi,EGY,"Sep 02, 2006",74.75,A,105,-110,-110,105,76kgWomen,CleanJerk,588,False
1,HASSAN Rinad Mohamed Hassan Maghrabi,EGY,"Sep 02, 2006",74.75,A,90,105,195,---,76kgWomen,Total,588,False
1,ELKADY Amira Mohamed Abdelrahman Ibrahim,EGY,"Mar 25, 2006",76.30,A,90,100,---,100,81kgWomen,Snatch,588,False
2,SCHLEMMER Nolene,RSA,"Jan 01, 2006",78.50,A,-65,65,-75,65,81kgWomen,Snatch,588,False
1,ELKADY Amira Mohamed Abdelrahman Ibrahim,EGY,"Mar 25, 2006",76.30,A,112,---,---,112,81kgWomen,CleanJerk,588,False
2,SCHLEMMER Nolene,RSA,"Jan 01, 2006",78.50,A,80,-85,-85,80,81kgWomen,CleanJerk,588,False
1,ELKADY Amira Mohamed Abdelrahman Ibrahim,EGY,"Mar 25, 2006",76.30,A,100,112,212,---,81kgWomen,Total,588,False
2,SCHLEMMER Nolene,RSA,"Jan 01, 2006",78.50,A,65,80,145,---,81kgWomen,Total,588,False
1,YAHIA MAMOUN Amina,ALG,"Nov 28, 2006",104.20,A,80,-86,-86,80,+81kgWomen,Snatch,588,False
1,YAHIA MAMOUN Amina,ALG,"Nov 28, 2006",104.20,A,95,-103,103,103,+81kgWomen,CleanJerk,588,False
1,YAHIA MAMOUN Amina,ALG,"Nov 28, 2006",104.20,A,80,103,183,---,+81kgWomen,Total,588,False
