rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id,old_classes
5,MAGGIO Aaron,FRA,"Oct 03, 2007",61.00,A,91,- 95,97,97,61kgMen,Snatch,602,False
6,KOLCAK Abdullah Efe,TUR,"Mar 04, 2007",60.90,A,95,-100,-100,95,61kgMen,Snatch,602,False
7,PIRVU Matei Razvan,ROU,"Jun 05, 2008",60.65,A,- 93,- 93,93,93,61kgMen,Snatch,602,False
8,ASIJAVICIUS Rasvydas,LTU,"Aug 15, 2008",59.70,A,92,- 94,- 94,92,61kgMen,Snatch,602,False
9,KASRADZE Beka,GEO,"Sep 06, 2007",59.65,A,87,92,- 96,92,61kgMen,Snatch,602,False
10,DUDEK Michal,POL,"Sep 15, 2008",59.50,A,82,86,88,88,61kgMen,Snatch,602,False
11,BRENNAN Ben,IRL,"Apr 14, 2008",58.85,A,81,84,87,87,61kgMen,Snatch,602,False
1,HOVHANNISYAN Hovhannes,ARM,"May 02, 2007",61.00,A,125,127,---,127,61kgMen,CleanJerk,602,False
2,BETCA Dan,MDA,"Feb 17, 2008",60.90,A,-120,121,126,126,61kgMen,CleanJerk,602,False
3,KOLCAK Abdullah Efe,TUR,"Mar 04, 2007",60.90,A,120,122,-126,122,61kgMen,CleanJerk,602,False
4,TOMASZEWSKI Maciej,POL,"Jan 02, 2007",60.65,A,117,-121,121,121,61kgMen,CleanJerk,602,False
5,PIRVU Matei Razvan,ROU,"Jun 05, 2008",60.65,A,113,116,-121,116,61kgMen,CleanJerk,602,False
6,DONCHEV Dimitar,BUL,"Oct 12, 2007",60.95,A,-112,112,116,116,61kgMen,CleanJerk,602,False
7,KASRADZE Beka,GEO,"Sep 06, 2007",59.65,A,111,-115,115,115,61kgMen,CleanJerk,602,False
8,ASIJAVICIUS Rasvydas,LTU,"Aug 15, 2008",59.70,A,-112,112,-117,112,61kgMen,CleanJerk,602,False
9,BRENNAN Ben,IRL,"Apr 14, 2008",58.85,A,102,106,110,110,61kgMen,CleanJerk,602,False
10,MAGGIO Aaron,FRA,"Oct 03, 2007",61.00,A,-101,101,107,107,61kgMen,CleanJerk,602,False
11,DUDEK Michal,POL,"Sep 15, 2008",59.50,A,100,105,-110,105,61kgMen,CleanJerk,602,False
1,HOVHANNISYAN Hovhannes,ARM,"May 02, 2007",61.00,A,107,127,234,---,61kgMen,Total,602,False
2,BETCA Dan,MDA,"Feb 17, 2008",60.90,A,103,126,229,---,61kgMen,Total,602,False
3,TOMASZEWSKI Maciej,POL,"Jan 02, 2007",60.65,A,99,121,220,---,61kgMen,Total,602,False
4,KOLCAK Abdullah Efe,TUR,"Mar 04, 2007",60.90,A,95,122,217,---,61kgMen,Total,602,False
5,DONCHEV Dimitar,BUL,"Oct 12, 2007",60.95,A,98,116,214,---,61kgMen,Total,602,False
6,PIRVU Matei Razvan,ROU,"Jun 05, 2008",60.65,A,93,116,209,---,61kgMen,Total,602,False
7,KASRADZE Beka,GEO,"Sep 06, 2007",59.65,A,92,115,207,---,61kgMen,Total,602,False
8,MAGGIO Aaron,FRA,"Oct 03, 2007",61.00,A,97,107,204,---,61kgMen,Total,602,False
9,ASIJAVICIUS Rasvydas,LTU,"Aug 15, 2008",59.70,A,92,112,204,---,61kgMen,Total,602,False
10,BRENNAN Ben,IRL,"Apr 14, 2008",58.85,A,87,110,197,---,61kgMen,Total,602,False
11,DUDEK Michal,POL,"Sep 15, 2008",59.50,A,88,105,193,---,61kgMen,Total,602,False
1,BALDJI Alexandr,MDA,"Mar 26, 2007",66.90,A,118,122,124,124,67kgMen,Snatch,602,False
2,VALLEJO SIRES Aaron,ESP,"Dec 02, 2007",64.95,A,116,120,122,122,67kgMen,Snatch,602,False
3,MILDIANI Revaz,GEO,"Aug 29, 2007",66.80,A,115,119,121,121,67kgMen,Snatch,602,False
4,ALIYEV Turan,AZE,"Jun 04, 2007",67.00,A,112,116,120,120,67kgMen,Snatch,602,False
5,GRIGORYAN Narek,ARM,"Sep 12, 2007",66.75,A,115,119,-121,119,67kgMen,Snatch,602,False
6,KOVALCHUK Ostap,UKR,"Aug 03, 2007",67.00,A,115,-118,118,118,67kgMen,Snatch,602,False
7,NEPARIDZE Leri,GEO,"Aug 07, 2007",66.85,A,109,-114,-114,109,67kgMen,Snatch,602,False
8,ERGUN Berat,TUR,"Feb 22, 2008",65.75,A,105,109,-113,109,67kgMen,Snatch,602,False
9,FALCIOLA Andrea,ITA,"Jun 27, 2007",67.00,A,105,108,-110,108,67kgMen,Snatch,602,False
10,IAFRATE Adam,FRA,"Dec 07, 2007",67.00,B,103,107,-110,107,67kgMen,Snatch,602,False
11,BUNASZ Gabor,HUN,"Aug 07, 2007",66.70,A,101,106,-110,106,67kgMen,Snatch,602,False
12,MARTIN Gabriel,FRA,"Jan 01, 2007",66.00,B,- 96,96,-101,96,67kgMen,Snatch,602,False
13,ERDEG Ivan,SRB,"Mar 07, 2008",65.55,B,92,- 96,- 97,92,67kgMen,Snatch,602,False
14,TRIFYLLIS Vasileios,GRE,"Jun 01, 2007",64.80,B,87,92,- 96,92,67kgMen,Snatch,602,False
15,SPALOV Artur,EST,"Aug 02, 2008",66.95,B,83,- 88,- 88,83,67kgMen,Snatch,602,False
---,STACHOWIAK Mikolaj,POL,"Mar 29, 2007",66.10,B,-102,-102,-102,---,67kgMen,Snatch,602,False
1,BALDJI Alexandr,MDA,"Mar 26, 2007",66.90,A,147,151,-154,151,67kgMen,CleanJerk,602,False
2,NEPARIDZE Leri,GEO,"Aug 07, 2007",66.85,A,143,147,150,150,67kgMen,CleanJerk,602,False
3,MILDIANI Revaz,GEO,"Aug 29, 2007",66.80,A,-142,142,146,146,67kgMen,CleanJerk,602,False
4,GRIGORYAN Narek,ARM,"Sep 12, 2007",66.75,A,145,-149,-149,145,67kgMen,CleanJerk,602,False
5,KOVALCHUK Ostap,UKR,"Aug 03, 2007",67.00,A,138,141,-145,141,67kgMen,CleanJerk,602,False
6,VALLEJO SIRES Aaron,ESP,"Dec 02, 2007",64.95,A,-135,135,140,140,67kgMen,CleanJerk,602,False
7,BUNASZ Gabor,HUN,"Aug 07, 2007",66.70,A,-125,125,130,130,67kgMen,CleanJerk,602,False
8,FALCIOLA Andrea,ITA,"Jun 27, 2007",67.00,A,-125,127,130,130,67kgMen,CleanJerk,602,False
9,ERGUN Berat,TUR,"Feb 22, 2008",65.75,A,125,128,-131,128,67kgMen,CleanJerk,602,False
10,STACHOWIAK Mikolaj,POL,"Mar 29, 2007",66.10,B,118,123,127,127,67kgMen,CleanJerk,602,False
11,IAFRATE Adam,FRA,"Dec 07, 2007",67.00,B,119,-124,-125,119,67kgMen,CleanJerk,602,False
12,MARTIN Gabriel,FRA,"Jan 01, 2007",66.00,B,-119,-119,119,119,67kgMen,CleanJerk,602,False
13,ERDEG Ivan,SRB,"Mar 07, 2008",65.55,B,110,-115,115,115,67kgMen,CleanJerk,602,False
14,TRIFYLLIS Vasileios,GRE,"Jun 01, 2007",64.80,B,105,111,-115,111,67kgMen,CleanJerk,602,False
15,SPALOV Artur,EST,"Aug 02, 2008",66.95,B,93,- 98,- 98,93,67kgMen,CleanJerk,602,False
---,ALIYEV Turan,AZE,"Jun 04, 2007",67.00,A,-138,-138,-141,---,67kgMen,CleanJerk,602,False
1,BALDJI Alexandr,MDA,"Mar 26, 2007",66.90,A,124,151,275,---,67kgMen,Total,602,False
2,MILDIANI Revaz,GEO,"Aug 29, 2007",66.80,A,121,146,267,---,67kgMen,Total,602,False
3,GRIGORYAN Narek,ARM,"Sep 12, 2007",66.75,A,119,145,264,---,67kgMen,Total,602,False
4,VALLEJO SIRES Aaron,ESP,"Dec 02, 2007",64.95,A,122,140,262,---,67kgMen,Total,602,False
5,KOVALCHUK Ostap,UKR,"Aug 03, 2007",67.00,A,118,141,259,---,67kgMen,Total,602,False
6,NEPARIDZE Leri,GEO,"Aug 07, 2007",66.85,A,109,150,259,---,67kgMen,Total,602,False
7,FALCIOLA Andrea,ITA,"Jun 27, 2007",67.00,A,108,130,238,---,67kgMen,Total,602,False
8,ERGUN Berat,TUR,"Feb 22, 2008",65.75,A,109,128,237,---,67kgMen,Total,602,False
9,BUNASZ Gabor,HUN,"Aug 07, 2007",66.70,A,106,130,236,---,67kgMen,Total,602,False
10,IAFRATE Adam,FRA,"Dec 07, 2007",67.00,B,107,119,226,---,67kgMen,Total,602,False
11,MARTIN Gabriel,FRA,"Jan 01, 2007",66.00,B,96,119,215,---,67kgMen,Total,602,False
12,ERDEG Ivan,SRB,"Mar 07, 2008",65.55,B,92,115,207,---,67kgMen,Total,602,False
13,TRIFYLLIS Vasileios,GRE,"Jun 01, 2007",64.80,B,92,111,203,---,67kgMen,Total,602,False
14,SPALOV Artur,EST,"Aug 02, 2008",66.95,B,83,93,176,---,67kgMen,Total,602,False
---,STACHOWIAK Mikolaj,POL,"Mar 29, 2007",66.10,B,---,127,---,---,67kgMen,Total,602,False
---,ALIYEV Turan,AZE,"Jun 04, 2007",67.00,A,120,---,---,---,67kgMen,Total,602,False
1,RRASA Samoel,ALB,"Dec 28, 2007",72.15,A,-122,122,125,125,73kgMen,Snatch,602,False
2,KOTELEVSKYI Serhii,UKR,"Jul 27, 2008",73.00,A,-125,-125,125,125,73kgMen,Snatch,602,False
3,VASILONOKS Maksims,LAT,"May 26, 2008",72.95,A,-121,-121,122,122,73kgMen,Snatch,602,False
4,KLYMKOVYCH Yurii,UKR,"May 28, 2008",72.80,A,118,-121,-121,118,73kgMen,Snatch,602,False
5,KOZYRAU Illia,AIN,"Nov 02, 2007",72.90,A,116,-119,-119,116,73kgMen,Snatch,602,False
6,ABDULLAYEV Akif,AZE,"Apr 06, 2007",71.45,A,110,116,-119,116,73kgMen,Snatch,602,False
7,KRUPA Adrian,POL,"Mar 03, 2007",69.85,A,115,-119,-119,115,73kgMen,Snatch,602,False
8,MARTIN FERNANDEZ Alejandro,ESP,"May 24, 2007",71.45,A,-110,110,113,113,73kgMen,Snatch,602,False
9,GALLART LECHON Nolan,ESP,"Aug 11, 2007",72.00,A,-110,110,-114,110,73kgMen,Snatch,602,False
10,PFEIFFER Marc Constantin,GER,"Jan 19, 2007",71.95,A,103,108,-113,108,73kgMen,Snatch,602,False
11,MEZINSKIS Kevins,LAT,"Jul 13, 2007",72.75,A,107,-110,-111,107,73kgMen,Snatch,602,False
12,DUNCAN Corey,GBR,"Mar 03, 2007",72.05,A,107,-111,-111,107,73kgMen,Snatch,602,False
13,MARGARITIS Alexandros,GRE,"Jul 09, 2008",71.05,A,90,95,100,100,73kgMen,Snatch,602,False
14,LOUKAS Marios,GRE,"Nov 28, 2008",72.85,A,- 90,90,- 95,90,73kgMen,Snatch,602,False
15,KOLAR Anze,SLO,"Dec 06, 2007",72.15,A,89,- 92,- 93,89,73kgMen,Snatch,602,False
1,KOTELEVSKYI Serhii,UKR,"Jul 27, 2008",73.00,A,146,148,155,155,73kgMen,CleanJerk,602,False
2,VASILONOKS Maksims,LAT,"May 26, 2008",72.95,A,138,142,147,147,73kgMen,CleanJerk,602,False
3,KRUPA Adrian,POL,"Mar 03, 2007",69.85,A,140,144,147,147,73kgMen,CleanJerk,602,False
4,RRASA Samoel,ALB,"Dec 28, 2007",72.15,A,141,-144,145,145,73kgMen,CleanJerk,602,False
5,DUNCAN Corey,GBR,"Mar 03, 2007",72.05,A,137,-140,143,143,73kgMen,CleanJerk,602,False
6,GALLART LECHON Nolan,ESP,"Aug 11, 2007",72.00,A,138,-142,142,142,73kgMen,CleanJerk,602,False
7,KLYMKOVYCH Yurii,UKR,"May 28, 2008",72.80,A,138,-143,-144,138,73kgMen,CleanJerk,602,False
8,MARTIN FERNANDEZ Alejandro,ESP,"May 24, 2007",71.45,A,128,133,136,136,73kgMen,CleanJerk,602,False
9,KOZYRAU Illia,AIN,"Nov 02, 2007",72.90,A,135,-139,-139,135,73kgMen,CleanJerk,602,False
10,PFEIFFER Marc Constantin,GER,"Jan 19, 2007",71.95,A,125,130,135,135,73kgMen,CleanJerk,602,False
11,MEZINSKIS Kevins,LAT,"Jul 13, 2007",72.75,A,129,-132,132,132,73kgMen,CleanJerk,602,False
12,MARGARITIS Alexandros,GRE,"Jul 09, 2008",71.05,A,120,125,129,129,73kgMen,CleanJerk,602,False
13,LOUKAS Marios,GRE,"Nov 28, 2008",72.85,A,-117,117,-122,117,73kgMen,CleanJerk,602,False
14,KOLAR Anze,SLO,"Dec 06, 2007",72.15,A,112,116,-120,116,73kgMen,CleanJerk,602,False
---,ABDULLAYEV Akif,AZE,"Apr 06, 2007",71.45,A,-142,-142,-142,---,73kgMen,CleanJerk,602,False
1,KOTELEVSKYI Serhii,UKR,"Jul 27, 2008",73.00,A,125,155,280,---,73kgMen,Total,602,False
2,RRASA Samoel,ALB,"Dec 28, 2007",72.15,A,125,145,270,---,73kgMen,Total,602,False
3,VASILONOKS Maksims,LAT,"May 26, 2008",72.95,A,122,147,269,---,73kgMen,Total,602,False
4,KRUPA Adrian,POL,"Mar 03, 2007",69.85,A,115,147,262,---,73kgMen,Total,602,False
5,KLYMKOVYCH Yurii,UKR,"May 28, 2008",72.80,A,118,138,256,---,73kgMen,Total,602,False
6,GALLART LECHON Nolan,ESP,"Aug 11, 2007",72.00,A,110,142,252,---,73kgMen,Total,602,False
7,KOZYRAU Illia,AIN,"Nov 02, 2007",72.90,A,116,135,251,---,73kgMen,Total,602,False
8,DUNCAN Corey,GBR,"Mar 03, 2007",72.05,A,107,143,250,---,73kgMen,Total,602,False
9,MARTIN FERNANDEZ Alejandro,ESP,"May 24, 2007",71.45,A,113,136,249,---,73kgMen,Total,602,False
10,PFEIFFER Marc Constantin,GER,"Jan 19, 2007",71.95,A,108,135,243,---,73kgMen,Total,602,False
11,MEZINSKIS Kevins,LAT,"Jul 13, 2007",72.75,A,107,132,239,---,73kgMen,Total,602,False
12,MARGARITIS Alexandros,GRE,"Jul 09, 2008",71.05,A,100,129,229,---,73kgMen,Total,602,False
13,LOUKAS Marios,GRE,"Nov 28, 2008",72.85,A,90,117,207,---,73kgMen,Total,602,False
14,KOLAR Anze,SLO,"Dec 06, 2007",72.15,A,89,116,205,---,73kgMen,Total,602,False
---,ABDULLAYEV Akif,AZE,"Apr 06, 2007",71.45,A,116,---,---,---,73kgMen,Total,602,False
1,LISIAK Dawid,POL,"Jun 21, 2007",81.00,A,128,-133,133,133,81kgMen,Snatch,602,False
2,DI MARZIO Samuele,ITA,"Feb 19, 2008",77.75,A,125,-130,131,131,81kgMen,Snatch,602,False
3,GASPARYAN Ashot,ARM,"Dec 17, 2007",80.50,A,125,129,-132,129,81kgMen,Snatch,602,False
4,SHCHOHALEU Artur,AIN,"Jul 19, 2007",79.80,A,128,-131,-132,128,81kgMen,Snatch,602,False
5,NOVOSAD Mykhailo,UKR,"Nov 19, 2007",81.00,A,124,128,-131,128,81kgMen,Snatch,602,False
6,TSUKHISHVILI Giga,GEO,"Apr 05, 2007",80.65,A,122,127,-131,127,81kgMen,Snatch,602,False
7,DABEK Florian,POL,"Feb 09, 2008",80.90,A,122,126,-129,126,81kgMen,Snatch,602,False
8,HEYDAROV Huseyn,AZE,"Feb 12, 2008",81.00,A,115,121,126,126,81kgMen,Snatch,602,False
9,IBRYAM Ivo,BUL,"Mar 29, 2007",80.75,A,117,122,-124,122,81kgMen,Snatch,602,False
10,MADSEN William,DEN,"Oct 15, 2007",80.75,A,117,-122,122,122,81kgMen,Snatch,602,False
11,AYTAR Alper,TUR,"Jul 07, 2007",80.10,A,113,118,-121,118,81kgMen,Snatch,602,False
12,SIVAK Michael,CZE,"Jan 15, 2007",76.60,A,93,99,102,102,81kgMen,Snatch,602,False
13,PATLAKAS Alexandros,GRE,"Nov 02, 2007",79.30,A,90,97,101,101,81kgMen,Snatch,602,False
14,PATERNOSTER David,SLO,"Jun 04, 2008",77.10,A,90,94,- 97,94,81kgMen,Snatch,602,False
1,LISIAK Dawid,POL,"Jun 21, 2007",81.00,A,158,162,167,167,81kgMen,CleanJerk,602,False
2,SHCHOHALEU Artur,AIN,"Jul 19, 2007",79.80,A,157,-161,161,161,81kgMen,CleanJerk,602,False
3,NOVOSAD Mykhailo,UKR,"Nov 19, 2007",81.00,A,154,-159,159,159,81kgMen,CleanJerk,602,False
4,GASPARYAN Ashot,ARM,"Dec 17, 2007",80.50,A,155,-159,159,159,81kgMen,CleanJerk,602,False
5,DI MARZIO Samuele,ITA,"Feb 19, 2008",77.75,A,147,155,-158,155,81kgMen,CleanJerk,602,False
6,TSUKHISHVILI Giga,GEO,"Apr 05, 2007",80.65,A,145,-146,150,150,81kgMen,CleanJerk,602,False
7,DABEK Florian,POL,"Feb 09, 2008",80.90,A,148,-154,-154,148,81kgMen,CleanJerk,602,False
8,IBRYAM Ivo,BUL,"Mar 29, 2007",80.75,A,-139,139,146,146,81kgMen,CleanJerk,602,False
9,HEYDAROV Huseyn,AZE,"Feb 12, 2008",81.00,A,145,-152,-153,145,81kgMen,CleanJerk,602,False
10,MADSEN William,DEN,"Oct 15, 2007",80.75,A,138,-143,-148,138,81kgMen,CleanJerk,602,False
11,AYTAR Alper,TUR,"Jul 07, 2007",80.10,A,130,136,-139,136,81kgMen,CleanJerk,602,False
12,PATERNOSTER David,SLO,"Jun 04, 2008",77.10,A,130,135,-139,135,81kgMen,CleanJerk,602,False
13,SIVAK Michael,CZE,"Jan 15, 2007",76.60,A,123,-130,130,130,81kgMen,CleanJerk,602,False
14,PATLAKAS Alexandros,GRE,"Nov 02, 2007",79.30,A,105,-110,110,110,81kgMen,CleanJerk,602,False
1,LISIAK Dawid,POL,"Jun 21, 2007",81.00,A,133,167,300,---,81kgMen,Total,602,False
2,SHCHOHALEU Artur,AIN,"Jul 19, 2007",79.80,A,128,161,289,---,81kgMen,Total,602,False
3,GASPARYAN Ashot,ARM,"Dec 17, 2007",80.50,A,129,159,288,---,81kgMen,Total,602,False
4,NOVOSAD Mykhailo,UKR,"Nov 19, 2007",81.00,A,128,159,287,---,81kgMen,Total,602,False
5,DI MARZIO Samuele,ITA,"Feb 19, 2008",77.75,A,131,155,286,---,81kgMen,Total,602,False
6,TSUKHISHVILI Giga,GEO,"Apr 05, 2007",80.65,A,127,150,277,---,81kgMen,Total,602,False
7,DABEK Florian,POL,"Feb 09, 2008",80.90,A,126,148,274,---,81kgMen,Total,602,False
8,HEYDAROV Huseyn,AZE,"Feb 12, 2008",81.00,A,126,145,271,---,81kgMen,Total,602,False
9,IBRYAM Ivo,BUL,"Mar 29, 2007",80.75,A,122,146,268,---,81kgMen,Total,602,False
10,MADSEN William,DEN,"Oct 15, 2007",80.75,A,122,138,260,---,81kgMen,Total,602,False
11,AYTAR Alper,TUR,"Jul 07, 2007",80.10,A,118,136,254,---,81kgMen,Total,602,False
12,SIVAK Michael,CZE,"Jan 15, 2007",76.60,A,102,130,232,---,81kgMen,Total,602,False
13,PATERNOSTER David,SLO,"Jun 04, 2008",77.10,A,94,135,229,---,81kgMen,Total,602,False
14,PATLAKAS Alexandros,GRE,"Nov 02, 2007",79.30,A,101,110,211,---,81kgMen,Total,602,False
1,MOVSISYAN Valerik,ARM,"Nov 17, 2007",88.20,A,-140,140,---,140,89kgMen,Snatch,602,False
2,KURDYBAKHA Valentyn,UKR,"Jul 22, 2007",87.40,A,130,134,137,137,89kgMen,Snatch,602,False
3,GRZYMALA Szymon,POL,"Nov 10, 2007",81.70,A,125,130,134,134,89kgMen,Snatch,602,False
4,BEKOSHVILI Jumber,GEO,"Jan 31, 2008",88.10,A,125,129,133,133,89kgMen,Snatch,602,False
5,SUMEN Sefkan,TUR,"Jul 21, 2008",86.35,A,125,-131,131,131,89kgMen,Snatch,602,False
6,BIADALSKI Tymoteusz,POL,"Aug 26, 2008",84.55,A,113,117,120,120,89kgMen,Snatch,602,False
7,CEPKO Matej,SVK,"Apr 18, 2007",86.50,A,-115,115,-120,115,89kgMen,Snatch,602,False
8,TCHURZ Jan,CZE,"Jan 30, 2007",83.60,A,-112,114,-119,114,89kgMen,Snatch,602,False
9,GARCIA MORICHE Cayetano,ESP,"Apr 25, 2007",83.20,B,105,113,-117,113,89kgMen,Snatch,602,False
10,BRAZDEIKIS Nojus,LTU,"Nov 11, 2007",83.30,A,108,-112,112,112,89kgMen,Snatch,602,False
11,AADLAND Nikolai Kvamme,NOR,"Nov 08, 2008",87.05,A,103,106,-109,106,89kgMen,Snatch,602,False
12,VIIO Julius,FIN,"Jan 13, 2007",88.95,A,105,-108,-109,105,89kgMen,Snatch,602,False
13,QUINN Callum Michael,IRL,"Jan 31, 2008",88.95,B,104,-107,-107,104,89kgMen,Snatch,602,False
14,VIKS Kait,EST,"Jul 07, 2007",88.05,B,97,100,-104,100,89kgMen,Snatch,602,False
15,BOLLINI Giovanni,SMR,"Dec 24, 2007",85.30,B,88,93,- 97,93,89kgMen,Snatch,602,False
1,MOVSISYAN Valerik,ARM,"Nov 17, 2007",88.20,A,161,---,---,161,89kgMen,CleanJerk,602,False
2,BEKOSHVILI Jumber,GEO,"Jan 31, 2008",88.10,A,152,157,159,159,89kgMen,CleanJerk,602,False
